time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.01332,3412.66265132,5738.73914164,-17062.1454642,-18430.8518764,13649.4828129,12692.1127348,-12.4456397392,225530.052032,281321.248925,-368768.906078,-362254.837831,119860.022504,80933.5889056,182874.379889,-382193.939755,117572.944562,182874.379889,-12.4456397392,-382193.939755,-455671.22922,117572.944562,60737.232206,210782.590647,-370123.587459,118476.260514,182874.379889,-382193.939755,117572.944562,182874.379889,-382193.939755,117572.944562,-12.4456397392,-455671.22922,60737.232206,-1244.56397392
0.0133866,3847.85904897,6188.03791067,-17116.7417213,-18525.8275617,13268.8826723,12337.789651,-11.9908055658,231129.686582,287656.315543,-364879.075097,-359236.171357,110104.497984,71579.8558143,187621.610539,-378415.475168,107423.232558,187621.610539,-11.9908055658,-378415.475168,-454307.035144,107423.232558,47747.430296,216011.598754,-366334.460025,108646.208274,187621.610539,-378415.475168,107423.232558,187621.610539,-378415.475168,107423.232558,-11.9908055658,-454307.035144,47747.430296,-1199.08055658
0.0134532,4280.62809161,6633.435995,-17160.544385,-18609.1253268,12879.9162934,11975.6893318,-11.5284051671,236584.052238,293810.055445,-360758.0546,-355991.05717,100279.466199,62181.0017247,192250.571181,-374398.246735,97205.9094576,192250.571181,-11.5284051671,-374398.246735,-452656.301266,97205.9094576,34727.9486767,221104.408425,-362314.262061,98747.7213038,192250.571181,-374398.246735,97205.9094576,192250.571181,-374398.246735,97205.9094576,-11.5284051671,-452656.301266,34727.9486767,-1152.84051671
0.0135198,4710.6984509,7074.652634,-17193.5277911,-18680.6926644,12482.8293402,11606.0400304,-11.0587430679,241889.027204,299778.589568,-356409.360106,-352521.540856,90390.8015913,52742.951288,196758.011692,-370145.23282,86926.9995438,196758.011692,-11.0587430679,-370145.23282,-450720.221263,86926.9995438,21686.5929711,226057.663109,-358065.764762,88786.824351,196758.011692,-370145.23282,86926.9995438,196758.011692,-370145.23282,86926.9995438,-11.0587430679,-450720.221263,21686.5929711,-1105.87430679
0.0135864,5137.79572744,7511.40970282,-17215.6727316,-18740.4844613,12077.8770041,11229.0747585,-10.5821176881,247041.129735,305558.155592,-351836.511481,-348829.809455,80445.1835273,43271.6538631,201141.074256,-365659.222782,76593.1576366,201141.074256,-10.5821176881,-365659.222782,-448499.842748,76593.1576366,8631.69480991,230868.22184,-353591.738654,78769.9315889,201141.074256,-365659.222782,76593.1576366,201141.074256,-365659.222782,76593.1576366,-10.5821176881,-448499.842748,8631.69480991,-1058.21176881
0.013653,5561.65253825,7943.43188777,-17226.9676362,-18788.4630273,11665.3150979,10845.0311395,-10.0988307467,252037.197694,311145.110317,-347042.252921,-344918.190084,70448.9804103,33773.0797667,205397.330938,-360942.849232,66211.1244823,205397.330938,-10.0988307467,-360942.849232,-445996.693362,66211.1244823,-4428.53537955,235533.244053,-348894.923534,68703.4632196,205397.330938,-360942.849232,66211.1244823,205397.330938,-360942.849232,66211.1244823,-10.0988307467,-445996.693362,-4428.53537955,-1009.88307467
0.0137196,5982.0063663,8370.44685982,-17227.4096327,-18824.5981186,11245.4032664,10454.1512588,-9.60918586094,256874.143295,316535.931956,-342029.604133,-340789.148465,60408.2594397,24253.2165091,209524.443163,-355998.988113,55787.5171263,209524.443163,-9.60918586094,-355998.988113,-443212.565583,55787.5171263,-17486.0641907,240050.013414,-343978.25379,58593.771573,209524.443163,-355998.988113,55787.5171263,209524.443163,-355998.988113,55787.5171263,-9.60918586094,-443212.565583,-17486.0641907,-960.918586094
0.0137862,6398.5934806,8792.1854463,-17216.9994649,-18848.8669571,10818.4059843,10056.6815108,-9.11348838796,261549.00967,321727.222356,-336801.721256,-336445.287377,50329.3470092,14718.065021,213519.886225,-350830.737704,45328.9116478,213519.886225,-9.11348838796,-350830.737704,-440149.277584,45328.9116478,-30532.6462727,244415.73479,-338844.824292,48447.223499,213519.886225,-350830.737704,45328.9116478,213519.886225,-350830.737704,45328.9116478,-9.11348838796,-440149.277584,-30532.6462727,-911.348838796
0.0138528,6811.14995074,9208.38180053,-17195.7396212,-18861.2542449,10384.5896704,9652.87244433,-8.61204640961,266059.050453,326715.709143,-331361.296267,-331889.345012,40219.2227651,5173.63586978,217380.895049,-345441.364229,34841.731162,217380.895049,-8.61204640961,-345441.364229,-436808.689101,34841.731162,-43559.9787209,248627.501709,-333497.835542,38270.122513,217380.895049,-345441.364229,34841.731162,217380.895049,-345441.364229,34841.731162,-8.61204640961,-436808.689101,-43559.9787209,-861.204640961
0.0139194,7219.42201406,9618.77356945,-17163.6366115,-18861.7521733,9944.2145974,9242.97860388,-8.10517337897,270401.477392,331498.247778,-325711.462508,-327124.193249,30083.9040499,-4374.05452882,221104.767765,-339834.131236,24331.9504799,221104.767765,-8.10517337897,-339834.131236,-433192.44914,24331.9504799,-56560.2638441,252682.521516,-327940.474534,28068.4526115,221104.767765,-339834.131236,24331.9504799,221104.767765,-339834.131236,24331.9504799,-8.10517337897,-433192.44914,-56560.2638441,-810.517337897
0.013986,7623.14727547,10023.1020589,-17120.7037934,-18850.3604287,9497.55651793,8827.25836971,-7.59318526789,274573.548709,336071.823546,-319855.862102,-322152.835843,19929.3785444,-13918.9877033,224689.21501,-334012.114981,13806.5505082,224689.21501,-7.59318526789,-334012.114981,-429302.579542,13806.5505082,-69525.4010016,256578.197586,-322175.96424,17848.8388179,224689.21501,-334012.114981,13806.5505082,224689.21501,-334012.114981,13806.5505082,-7.59318526789,-429302.579542,-69525.4010016,-759.318526789
0.0140526,8022.05441924,10421.112397,-17066.9697273,-18827.0861917,9044.91530804,8405.97379477,-7.07640445321,278572.548451,340433.553453,-313798.545099,-316978.406533,9762.41972203,-23455.1469201,228132.097094,-327978.954908,3273.26417866,228132.097094,-7.07640445321,-327978.954908,-425141.861266,3273.26417866,-82446.457053,260312.044707,-316208.037704,7618.47789888,228132.097094,-327978.954908,3273.26417866,228132.097094,-327978.954908,3273.26417866,-7.07640445321,-425141.861266,-82446.457053,-707.640445321
0.0141192,8415.89581118,10812.5536942,-17002.4761503,-18791.9441337,8586.5803391,7979.39043953,-6.55516738638,282395.845012,344580.688043,-307543.774273,-311604.167067,-410.685460994,-32976.5209766,231431.117248,-321739.038717,-7261.62104295,231431.117248,-6.55516738638,-321739.038717,-420713.308734,-7261.62104295,-95315.2550941,263881.714108,-310040.81863,-2616.35455126,231431.117248,-321739.038717,-7261.62104295,231431.117248,-321739.038717,-7261.62104295,-6.55516738638,-420713.308734,-95315.2550941,-655.516738638
0.0141858,8804.43095492,11197.179202,-16927.2669846,-18744.9564066,8122.83602964,7547.77720461,-6.02981211545,286041.111772,348510.613134,-301095.686272,-306033.505144,-10583.7593272,-42477.1079899,234584.024546,-315296.660567,-17792.0870626,234584.024546,-6.02981211545,-315296.660567,-416020.059857,-17792.0870626,-108124.156236,267284.934274,-303678.368271,-12849.5902432,234584.024546,-315296.660567,-17792.0870626,234584.024546,-315296.660567,-17792.0870626,-6.02981211545,-416020.059857,-108124.156236,-602.981211545
0.0142524,9187.41698522,11574.7464685,-16841.3901458,-18686.1526297,7653.9731606,7111.40616123,-5.50065333448,289506.223397,352220.851463,-294458.139377,-300269.932282,-20750.2846386,-51950.9191807,237588.891396,-308655.851096,-28311.554781,237588.891396,-5.50065333448,-308655.851096,-411064.471732,-28311.554781,-120864.641747,270519.60465,-297124.676188,-23074.8294952,237588.891396,-308655.851096,-28311.554781,237588.891396,-308655.851096,-28311.554781,-5.50065333448,-411064.471732,-120864.641747,-550.065333448
0.014319,9564.61048495,11945.0174906,-16744.8991418,-18615.5698704,7180.28865689,6670.55237977,-4.96801292319,292789.116674,355709.064247,-287634.878263,-294317.081599,-30903.540069,-61391.9826478,240443.915259,-301820.667972,-38813.1847376,240443.915259,-4.96801292319,-301820.667972,-405849.281031,-38813.1847376,-133528.347527,273583.716885,-290383.813753,-33285.5029232,240443.915259,-301820.667972,-38813.1847376,240443.915259,-301820.667972,-38813.1847376,-4.96801292319,-405849.281031,-133528.347527,-496.801292319
0.0143856,9935.7751406,12307.7588648,-16637.8531049,-18533.2526211,6702.07796427,6225.49375633,-4.4322370097,295887.843917,358973.05266,-280629.933349,-288178.705527,-41037.2940266,-70794.347133,243147.32892,-294795.288863,-49290.4107167,243147.32892,-4.4322370097,-294795.288863,-400378.356812,-49290.4107167,-146107.868956,276475.354213,-283459.93654,-43475.2271838,243147.32892,-294795.288863,-49290.4107167,243147.32892,-294795.288863,-49290.4107167,-4.4322370097,-400378.356812,-146107.868956,-443.22370097
0.0144522,10300.6810563,12662.7419337,-16520.319033,-18439.2527713,6219.63797665,5776.51083756,-3.89367018588,298800.254569,362010.759219,-273447.701612,-281858.673447,-51145.4820849,-80152.0857722,245697.5818,-287583.961061,-59736.7110685,245697.5818,-3.89367018588,-287583.961061,-394655.56294,-59736.7110685,-158595.640844,279192.791443,-276357.289154,-53637.6712984,245697.5818,-287583.961061,-59736.7110685,245697.5818,-287583.961061,-59736.7110685,-3.89367018588,-394655.56294,-158595.640844,-389.367018588
0.0145188,10659.0948473,13009.7429308,-16392.3710627,-18333.6295746,5733.27621543,5323.88664384,-3.35265160729,301523.68459,364820.269079,-266092.822795,-275360.969247,-61221.2139595,-89459.2998317,248093.250245,-280191.048998,-70145.1202294,248093.250245,-3.35265160729,-280191.048998,-388684.266783,-70145.1202294,-170983.75169,281734.388453,-269080.278203,-63766.1996592,248093.250245,-280191.048998,-70145.1202294,248093.250245,-280191.048998,-70145.1202294,-3.35265160729,-388684.266783,-170983.75169,-335.265160729
0.0145854,11010.7912165,13348.5431207,-16254.0880593,-18216.4496116,5243.29684279,4867.90649085,-2.80952224957,304056.485643,367399.811239,-258570.201053,-268689.688812,-71257.9872928,-98710.1224264,250332.723349,-272621.209223,-80509.2163275,250332.723349,-2.80952224957,-272621.209223,-382467.448833,-80509.2163275,-183264.544308,284098.486169,-261633.464425,-73854.5140927,250332.723349,-272621.209223,-80509.2163275,250332.723349,-272621.209223,-80509.2163275,-2.80952224957,-382467.448833,-183264.544308,-280.952224957
0.014652,11355.5500189,13678.9289379,-16105.5574011,-18087.7867476,4750.00738216,4408.85780974,-2.26462164498,306397.758325,369747.759662,-250884.601058,-261849.037444,-81249.7289789,-107898.722218,252414.435051,-264879.380958,-90822.709584,252414.435051,-2.26462164498,-264879.380958,-376008.8256,-90822.709584,-195430.053157,286283.527373,-254021.618788,-83896.394583,252414.435051,-264879.380958,-90822.709584,252414.435051,-264879.380958,-90822.709584,-2.26462164498,-376008.8256,-195430.053157,-226.462164498
0.0147186,11693.1494391,14000.6921206,-15946.8763661,-17947.7220865,4253.72692695,3947.02996593,-1.71829055227,308546.046409,371862.634298,-243040.860849,-254843.327207,-91190.2792224,-117019.307091,254337.002323,-256970.727949,-101078.907824,254337.002323,-1.71829055227,-256970.727949,-369313.108015,-101078.907824,-207471.930385,288288.094352,-246249.750003,-93885.3420084,254337.002323,-256970.727949,-101078.907824,254337.002323,-256970.727949,-101078.907824,-1.71829055227,-369313.108015,-207471.930385,-171.829055227
0.0147852,12023.3786091,14313.6298425,-15778.1488254,-17796.3439192,3754.77021636,3482.71407668,-1.17088142023,310499.741436,373743.102018,-235044.208366,-247676.974214,-101073.593699,-126066.127804,256099.216396,-248900.456508,-111271.457479,256099.216396,-1.17088142023,-248900.456508,-362384.904342,-111271.457479,-219382.692927,290110.958568,-238322.901331,-103815.115164,256099.216396,-248900.456508,-111271.457479,256099.216396,-248900.456508,-111271.457479,-1.17088142023,-362384.904342,-219382.692927,-117.088142023
0.0148518,12346.0345952,14617.5448407,-15599.4826483,-17633.7476684,3253.44805307,3016.20282767,-0.622744170494,312257.692522,375387.977451,-226899.794642,-240354.495839,-110893.509117,-135033.481612,257700.056558,-240673.650303,-121394.14742,257700.056558,-0.622744170494,-240673.650303,-355228.678078,-121394.14742,-231155.209487,291751.055504,-230246.05539,-113679.613962,257700.056558,-240673.650303,-121394.14742,257700.056558,-240673.650303,-121394.14742,-0.622744170494,-355228.678078,-231155.209487,-62.2744170494
0.0149184,12660.909121,14912.2455396,-15410.9802391,-17460.035828,2750.0711181,2547.79028839,-0.0742021391254,313818.981512,376796.223737,-218612.565976,-232880.507871,-120643.629491,-143915.715865,259138.35846,-232295.053143,-131440.464937,259138.35846,-0.0742021391254,-232295.053143,-347848.42212,-131440.464937,-242781.653978,293207.186155,-222023.992252,-123472.557544,259138.35846,-232295.053143,-131440.464937,259138.35846,-232295.053143,-131440.464937,-0.0742021391254,-347848.42212,-242781.653978,-7.42021391254
0.014985,12967.7919106,15197.5461719,-15212.7507671,-17275.3178988,2244.95885648,2077.77172686,0.474402693115,315182.628536,377966.953173,-210187.588331,-225259.721605,-130317.569961,-152707.231568,260413.012497,-223769.58911,-141403.59356,260413.012497,0.474402693115,-223769.58911,-340248.399525,-141403.59356,-254254.27441,294478.205783,-213661.671537,-133187.449992,260413.012497,-223769.58911,-141403.59356,260413.012497,-223769.58911,-141403.59356,0.474402693115,-340248.399525,-254254.27441,47.4402693115
0.0150516,13266.4902961,15473.2668959,-15004.925739,-17079.7103194,1738.43544286,1606.44342345,1.02270524011,316347.69378,378899.427781,-201629.836669,-217496.940871,-139909.442718,-161402.48691,261523.357574,-215102.874212,-151277.159226,261523.357574,1.02270524011,-215102.874212,-332433.630112,-151277.159226,-265566.497841,295563.426379,-205164.556706,-142818.090534,261523.357574,-215102.874212,-151277.159226,261523.357574,-215102.874212,-151277.159226,1.02270524011,-332433.630112,-265566.497841,102.270524011
0.0151182,13556.8276155,15739.2339086,-14787.6474741,-16873.3363928,1230.8198586,1134.10248415,1.57035291837,317313.413804,379593.059766,-192944.299426,-209597.059008,-149413.427241,-169996.000759,262468.991011,-206300.732504,-161055.317911,262468.991011,1.57035291837,-206300.732504,-324409.252598,-161055.317911,-276711.935697,296462.446399,-196538.248929,-152358.667806,262468.991011,-206300.732504,-161055.317911,262468.991011,-206300.732504,-161055.317911,1.57035291837,-324409.252598,-276711.935697,157.035291837
0.0151848,13838.6247591,15995.2795554,-14561.0525676,-16656.3262086,722.427808576,661.04665327,2.11700177182,318079.057475,380047.411893,-184136.731838,-201565.055775,-158823.039856,-178482.356118,263249.329032,-197368.676444,-170732.119655,263249.329032,2.11700177182,-197368.676444,-316180.529194,-170732.119655,-287683.257135,297174.726473,-187788.141375,-161803.322615,263249.329032,-197368.676444,-170732.119655,263249.329032,-197368.676444,-170732.119655,2.11700177182,-316180.529194,-287683.257135,211.700177182
0.0152514,14111.7045837,16241.2424354,-14325.2767382,-16428.8165612,213.57215451,187.574125758,2.6623125246,318644.135422,380262.197755,-175213.272299,-193405.994217,-168132.226928,-186856.203538,263863.718671,-188312.083028,-180301.654291,263863.718671,2.6623125246,-188312.083028,-307752.820564,-180301.654291,-298473.186617,297699.698424,-178919.537146,-171146.243481,263863.718671,-188312.083028,-180301.654291,263863.718671,-188312.083028,-180301.654291,2.6623125246,-307752.820564,-298473.186617,266.23125246
0.015318,14375.8923878,16476.967504,-14080.4684035,-16190.9508632,-295.423984273,-286.016640773,3.20594618233,319008.61754,380237.281961,-166179.891007,-185125.017472,-177335.536522,-195112.264489,264311.706122,-179136.717408,-189757.80565,264311.706122,3.20594618233,-179136.717408,-299131.605855,-189757.80565,-309075.066048,298036.981791,-169938.066598,-180381.471055,264311.706122,-179136.717408,-189757.80565,264311.706122,-179136.717408,-189757.80565,3.20594618233,-299131.605855,-309075.066048,320.594618233
0.0153846,14631.0164461,16702.3061696,-13826.7872965,-15942.8790554,-804.229149575,-759.427114172,3.74756692225,319171.953783,379972.680217,-157042.062382,-176727.345527,-186427.129541,-203245.33469,264592.994202,-169848.69374,-199094.325829,264592.994202,3.74756692225,-169848.69374,-290322.163319,-199094.325829,-319482.167252,298186.357818,-160849.649895,-189502.947936,264592.994202,-169848.69374,-199094.325829,264592.994202,-169848.69374,-199094.325829,3.74756692225,-290322.163319,-319482.167252,374.756692225
0.0154512,14876.9176794,16917.1163881,-13564.3973364,-15684.7575121,-1312.52034304,-1232.35887594,4.28683661878,319133.389994,379468.559316,-147805.158218,-168218.271929,-195400.977911,-211250.287387,264707.499048,-160454.006661,-208305.338698,264707.499048,4.28683661878,-160454.006661,-281329.667941,-208305.338698,-329687.692124,298147.812343,-151660.122894,-198504.925461,264707.499048,-160454.006661,-208305.338698,264707.499048,-160454.006661,-208305.338698,4.28683661878,-281329.667941,-329687.692124,428.683661878
0.0155178,15113.4436737,17121.2627518,-13293.462049,-15416.7489425,-1819.98162466,-1704.51380934,4.82340846344,318893.335245,378725.237036,-138475.13976,-159603.160448,-204251.567976,-219122.076588,264655.255902,-150958.359455,-217385.080466,264655.255902,4.82340846344,-150958.359455,-272159.710558,-217385.080466,-339685.457792,297921.428002,-142375.132597,-207381.791638,264655.255902,-150958.359455,-217385.080466,264655.255902,-150958.359455,-217385.080466,4.82340846344,-272159.710558,-339685.457792,482.340846344
