time_s,source_value,secondary_value,held_value
0.00402,85.3439671872,-4.38277551837,4.17912553815
0.00403,85.3996246897,-4.39976779082,4.17912553815
0.00404,85.4543314124,-4.41676226879,4.17912553815
0.00405,85.5080869014,-4.43375874304,4.26391176072
0.00406,85.5608906536,-4.45075703681,4.26391176072
0.00407,85.6127421769,-4.46775697251,4.26391176072
0.00408,85.6636410478,-4.48475833964,4.26391176072
0.00409,85.713586924,-4.50176088772,4.26391176072
0.0041,85.7625795034,-4.51876434919,4.34879861359
0.00411,85.8106184607,-4.53576847462,4.34879861359
0.00412,85.857703409,-4.55277305397,4.34879861359
0.00413,85.9038339152,-4.56977790809,4.34879861359
0.00414,85.949009556,-4.58678285754,4.34879861359
0.00415,85.9932299733,-4.60378769207,4.43375874304
0.00416,86.0364948863,-4.62079216363,4.43375874304
0.00417,86.0788040532,-4.63779600766,4.43375874304
0.00418,86.1201572116,-4.65479897637,4.43375874304
0.00419,86.1605540417,-4.67180085905,4.43375874304
0.0042,86.1999941802,-4.68880147448,4.51876434919
0.00421,86.2384772729,-4.70580064155,4.51876434919
0.00422,86.276003027,-4.72279815036,4.51876434919
0.00423,86.3125712236,-4.73979375524,4.51876434919
0.00424,86.3481816817,-4.75678719461,4.51876434919
0.00425,86.3828342022,-4.77377822235,4.60378769207
0.00426,86.4165285323,-4.79076662731,4.60378769207
0.00427,86.4492643783,-4.80775222641,4.60378769207
0.00428,86.481041455,-4.82473483711,4.60378769207
0.00429,86.5118595353,-4.84171424991,4.60378769207
0.0043,86.5417184623,-4.85869022153,4.68880147448
0.00431,86.5706181165,-4.87566249329,4.68880147448
0.00432,86.5985583619,-4.89263082086,4.68880147448
0.00433,86.6255390129,-4.9095949928,4.68880147448
0.00434,86.6515598453,-4.92655482442,4.68880147448
0.00435,86.6766206429,-4.94351013192,4.77377822235
0.00436,86.7007212442,-4.96046070634,4.77377822235
0.00437,86.723861555,-4.97740630672,4.77377822235
0.00438,86.7460415171,-4.99434667732,4.77377822235
0.00439,86.7672610581,-5.0112815756,4.77377822235
0.0044,86.7875200597,-5.02821079002,4.85869022153
0.00441,86.8068183667,-5.04513413453,4.85869022153
0.00442,86.8251558319,-5.06205142427,4.85869022153
0.00443,86.8425323597,-5.07896245088,4.85869022153
0.00444,86.8589479185,-5.09586697574,4.85869022153
0.00445,86.8744025121,-5.11276474601,4.94351013192
0.00446,86.8888961318,-5.12965552102,4.94351013192
0.00447,86.902428726,-5.14653908929,4.94351013192
0.00448,86.9150002091,-5.16341526363,4.94351013192
