time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0091575,3476331.49461,-17959.8154414,500798558.89,3985.57606054,-504274890.385,13974.2393809,-240.980650509,8239261.34913,-255432.743602,23861517.3376,-116262.755058,7719314.55061,371695.49866,2946384.19194,3701519.89085,973159.484714,2946384.19194,-240.980650509,3701519.89085,20244661.2029,973159.484714,-6246322.31363,-2220687249.25,21125005125.2,-2382952478.97,2946384.19194,3701519.89085,973159.484714,2946384.19194,3701519.89085,973159.484714,-240.980650509,20244661.2029,-6246322.31363,-24098.0650509
0.0091908,-3482966.22543,-17886.0048911,-493809381.846,3753.81189925,497292348.071,14132.1929919,617.434104474,-20947579.3758,-251876.015669,10319919.9624,-120798.863688,-22012328.8439,372674.879357,-2343587.16906,6501730.62401,3651385.15564,-2343587.16906,617.434104474,6501730.62401,-21952300.0435,3651385.15564,17931613.1347,2150209223.66,-20869758575.8,2312366606.1,-2343587.16906,6501730.62401,3651385.15564,-2343587.16906,6501730.62401,3651385.15564,617.434104474,-21952300.0435,17931613.1347,61743.4104474
0.0092241,3330660.52472,-17809.3755792,487200626.658,3521.45615248,-490531287.183,14287.9194267,-246.60320468,8807732.93472,-248279.5931,-38047236.6909,-125315.93491,7563748.17663,373595.52801,-1077882.08492,-2870615.59927,-3400572.4243,-1077882.08492,-246.60320468,-2870615.59927,-6746517.44332,-3400572.4243,-7120979.08711,-2085271191.41,20626531442.2,-2240743923.27,-1077882.08492,-2870615.59927,-3400572.4243,-1077882.08492,-2870615.59927,-3400572.4243,-246.60320468,-6746517.44332,-7120979.08711,-24660.320468
0.0092574,-3189731.79864,-17729.9395822,-480375711.606,3288.54543854,483565443.405,14441.3941436,-275.392330211,28027.832733,-244644.042678,1791426.92671,-129813.25685,191959.714804,374457.299528,-1615073.29175,13648003.7316,-4159977.3656,-1615073.29175,-275.392330211,13648003.7316,2052909.02588,-4159977.3656,-7760034.11426,2016924736.24,-20376799912.5,2165414218.32,-1615073.29175,13648003.7316,-4159977.3656,-1615073.29175,13648003.7316,-4159977.3656,-275.392330211,2052909.02588,-7760034.11426,-27539.2330211
0.0092907,3141615.1183,-17647.7094188,474120479.107,3055.11646323,-477262094.225,14592.5929556,19.7972004897,-1786568.38392,-240969.93735,6630987.19145,-134290.120749,-1617380.88195,375260.058099,109400.978145,1248097.63098,566514.356772,109400.978145,19.7972004897,1248097.63098,-233216.149876,566514.356772,698802.755394,-1954288243.06,20147762256.8,-2100946359.24,109400.978145,1248097.63098,566514.356772,109400.978145,1248097.63098,566514.356772,19.7972004897,-233216.149876,698802.755394,1979.72004897
0.009324,-3142044.02427,-17562.6980482,-510868782.694,2821.20601399,514010826.718,14741.4920342,3.08041331616,793540.801929,-237257.85614,1880600.84063,-138745.821071,-222522.450071,376003.677211,-2781309.41032,-70727063.2033,2144.90135264,-2781309.41032,3.08041331616,-70727063.2033,2471641.9891,2144.90135264,-106894.876962,2139103087.2,-21676112369.1,2285371453.32,-2781309.41032,-70727063.2033,2144.90135264,-2781309.41032,-70727063.2033,2144.90135264,3.08041331616,2471641.9891,-106894.876962,308.041331616
0.0093573,3021216.46006,-17474.9188679,545041546.159,2586.85095416,-548062762.619,14888.0679137,-274.225228897,10873617.8719,-233508.384058,30470171.2861,-143179.655616,8983963.02966,376688.039674,4819761.37644,8386505.02402,4057037.22303,4819761.37644,-274.225228897,8386505.02402,27863432.8085,4057037.22303,-9190171.19088,-2305512737.67,23102672341.1,-2446556215.86,4819761.37644,8386505.02402,4057037.22303,4819761.37644,8386505.02402,4057037.22303,-274.225228897,27863432.8085,-9190171.19088,-27422.5228897
0.0093906,-3081194.80928,-17384.3857114,-537353179.68,2352.08821714,540434374.49,15032.2974943,736.165525247,-27461434.3421,-229722.112004,9138876.07481,-147590.925631,-27732344.8602,377313.037635,-1817344.44473,8167366.49713,5790464.73343,-1817344.44473,736.165525247,8167366.49713,-27481592.8673,5790464.73343,20541775.6564,2228677112.61,-22821156671.2,2372110944.4,-1817344.44473,8167366.49713,5790464.73343,-1817344.44473,8167366.49713,5790464.73343,736.165525247,-27481592.8673,20541775.6564,73616.5525247
0.0094239,2921507.12989,-17291.1128465,530187046.947,2116.9548006,-533108554.077,15174.1580459,-288.799232297,14441168.0022,-225899.636681,-48264504.9924,-151978.935915,13641820.6272,377878.572596,-488773.137681,-3340589.82177,-3435938.68465,-488773.137681,-288.799232297,-3340589.82177,-6766981.38497,-3435938.68465,-8126512.3915,-2158936031.39,22556781959.9,-2295329218.33,-488773.137681,-3340589.82177,-3435938.68465,-488773.137681,-3340589.82177,-3435938.68465,-288.799232297,-6766981.38497,-8126512.3915,-28879.9232297
0.0094572,-2800728.05079,-17195.1149726,-522803607.922,1881.48776059,525604335.973,15313.627212,-283.429576551,3232551.14317,-222041.560493,5924963.07676,-156342.994938,1291532.3553,378384.555431,-926904.406297,15940610.1363,-2174643.04677,-926904.406297,-283.429576551,15940610.1363,4873266.13646,-2174643.04677,-7068920.06931,2086877715.72,-22284692846.6,2217239224.27,-926904.406297,15940610.1363,-2174643.04677,-926904.406297,15940610.1363,-2174643.04677,-283.429576551,4873266.13646,-7068920.06931,-28342.9576551
0.0094905,2724749.72383,-17096.4072185,516080769.495,1645.72420576,-518805519.219,15450.6830127,37.5095400207,-1479228.50735,-218148.491459,4607479.06128,-160682.414941,1999543.45944,378830.9064,705933.09412,4943115.52787,2049092.60876,705933.09412,37.5095400207,4943115.52787,1518395.23416,2049092.60876,528949.218334,-2020109032.9,22038021758.7,-2147327709.2,705933.09412,4943115.52787,2049092.60876,705933.09412,4943115.52787,2049092.60876,37.5095400207,1518395.23416,528949.218334,3750.95400207
0.0095238,-2687261.22512,-16995.0051402,-509161891.721,1409.7012915,511849152.946,15585.3038487,-20.7702887208,1055694.83535,-214221.043111,-519937.669659,-164996.512049,1923368.97702,379217.55516,6351888.41125,664367.147147,5486676.97107,6351888.41125,-20.7702887208,664367.147147,3689523.63788,5486676.97107,-1103611.65323,1956345549.14,-21779283302.9,2081419900.57,6351888.41125,664367.147147,5486676.97107,6351888.41125,664367.147147,5486676.97107,-20.7702887208,3689523.63788,-1103611.65323,-2077.02887208
0.0095571,2643639.95571,-16890.9247182,502159239.441,1173.45621404,-504802879.397,15717.4685041,-379.172995435,13675492.1327,-210259.834397,35152803.7843,-169284.606379,15195339.0018,379544.440776,1453728.69757,179056.117506,663296.512996,1453728.69757,-379.172995435,179056.117506,33097151.6927,663296.512996,-9326930.66515,-1885564340.3,21523591637.6,-2008999529.34,1453728.69757,179056.117506,663296.512996,1453728.69757,179056.117506,663296.512996,-379.172995435,33097151.6927,-9326930.66515,-37917.2995435
0.0095904,-2621051.37563,-16784.1823552,-495135141.835,937.026204665,497756193.211,15847.1561505,909.450195758,-35045922.5484,-206265.489589,13452217.8918,-173546.022143,-35552587.7693,379811.511732,-1036516.57822,16955272.8984,1017181.88281,-1036516.57822,909.450195758,16955272.8984,-38070869.7268,1017181.88281,30673263.8777,1819645992.16,-21262092014.4,1941636290.76,-1036516.57822,16955272.8984,1017181.88281,-1036516.57822,16955272.8984,1017181.88281,909.450195758,-38070869.7268,30673263.8777,90945.0195758
0.0096237,2636305.30241,-16674.7948734,488731225.958,700.448523772,-491367531.26,15974.3463496,-407.372689712,19605470.6728,-202238.63818,-58890479.0721,-177780.08776,17208179.9877,380018.72594,3980313.01542,2324821.46454,-3104573.62599,3980313.01542,-407.372689712,2324821.46454,-6487313.43577,-3104573.62599,-9430286.81362,-1756265539.28,21026921907.8,-1879356293.49,3980313.01542,2324821.46454,-3104573.62599,3980313.01542,2324821.46454,-3104573.62599,-407.372689712,-6487313.43577,-9430286.81362,-40737.2689712
0.009657,-2518284.93713,-16562.7795117,-482076852.436,463.760455039,484595137.373,16099.0190567,-383.564904044,2922193.49164,-198179.914784,7008386.7166,-181986.135958,4278685.52895,380166.050742,-4851496.15501,3025566.90053,-2123041.27424,-4851496.15501,-383.564904044,3025566.90053,9230834.50769,-2123041.27424,-9871734.46452,1694155843.64,-20778838057,1811358053.11,-4851496.15501,3025566.90053,-2123041.27424,-4851496.15501,3025566.90053,-2123041.27424,-383.564904044,9230834.50769,-9871734.46452,-38356.4904044
0.0096903,2401060.09618,-16448.1539234,475816000.328,226.999299546,-478217060.424,16221.1546238,53.1560712788,-4144588.26157,-194089.959039,4793213.40668,-186163.503882,4499365.49205,380253.462922,-4066118.44782,1758608.71198,-3888070.84744,-4066118.44782,53.1560712788,1758608.71198,-182302.912766,-3888070.84744,3207291.18497,-1639964364.26,20541159201.1,-1752086049.47,-4066118.44782,1758608.71198,-3888070.84744,-4066118.44782,1758608.71198,-3888070.84744,53.1560712788,-182302.912766,3207291.18497,5315.60712788
0.0097236,-2357346.07249,-16330.9361729,-469506505.81,-9.79763011369,471863851.883,16340.733803,-38.6913292909,3984939.39034,-189969.415507,771368.861087,-190311.533196,-1287991.32389,380280.948703,6948081.79126,-2077036.21585,6505325.70447,6948081.79126,-38.6913292909,-2077036.21585,1569027.1135,6505325.70447,2986571.89956,1582857438.1,-20304138793.4,1692559854.52,6948081.79126,-2077036.21585,6505325.70447,6948081.79126,-2077036.21585,6505325.70447,-38.6913292909,1569027.1135,2986571.89956,-3869.13292909
0.0097569,2280301.89548,-16211.1447334,463059197.699,-246.593015705,-465339499.594,16457.7377491,-515.06833842,24761838.384,-185818.933568,37102271.5121,-194429.570186,22502852.1784,380248.503753,1040570.27943,2115177.44058,2242802.29284,1040570.27943,-515.06833842,2115177.44058,44598997.3333,2242802.29284,-12013745.6656,-1520474641.17,20065970253,-1626964180.29,1040570.27943,2115177.44058,2242802.29284,1040570.27943,2115177.44058,2242802.29284,-515.06833842,44598997.3333,-12013745.6656,-51506.833842
0.0097902,-2226505.34386,-16088.7984834,-456621268.613,-483.349539242,458847773.957,16572.1480226,1184.32984101,-17516079.9364,-181639.167321,-42638392.0066,-198516.965867,-13659894.3009,380156.133187,-815534.355967,13438283.0975,-3021351.23165,-815534.355967,1184.32984101,13438283.0975,-47665963.0935,-3021351.23165,35729431.935,1462993795.4,-19823325505.6,1566599624.11,-815534.355967,13438283.0975,-3021351.23165,-815534.355967,13438283.0975,-3021351.23165,1184.32984101,-47665963.0935,35729431.935,118432.984101
0.0098235,2236179.61092,-15963.9167042,450827855.908,-720.029888857,-453064035.519,16683.9465931,-441.945856898,15660921.1605,-177430.77548,-67338884.8682,-202573.076081,18200031.2973,380003.851561,3395831.7432,8775000.14699,1428606.07567,3395831.7432,-441.945856898,8775000.14699,-12781015.0082,1428606.07567,-12944831.2235,-1408212193.72,19608049448.3,-1512642006.21,3395831.7432,8775000.14699,1428606.07567,3395831.7432,8775000.14699,1428606.07567,-441.945856898,-12781015.0082,-12944831.2235,-44194.5856898
0.0098568,-2392774.35277,-15836.5190767,-486426307.94,-956.596764693,488819082.293,16793.1158414,-352.387920752,3067527.483,-173194.421271,11277063.4624,-206597.261603,5295365.43224,379791.682874,-14243599.1806,-60396276.2338,-916193.645681,-14243599.1806,-352.387920752,-60396276.2338,6334896.99549,-916193.645681,-9012317.94985,1588840707.05,-21086895339.2,1700200438.02,-14243599.1806,-60396276.2338,-916193.645681,-14243599.1806,-60396276.2338,-916193.645681,-352.387920752,6334896.99549,-9012317.94985,-35238.7920752
0.0098901,2208129.46378,-15706.6256782,520203532.002,-1193.01288477,-522411661.466,16899.638563,-33.2349443149,-6334399.08501,-168930.772325,4839399.21999,-210588.888238,4504243.44079,379519.660563,-2934460.89721,-3834172.06483,-9376011.49625,-2934460.89721,-33.2349443149,-3834172.06483,4424854.72578,-9376011.49625,1251346.83141,-1770857961.63,22479496785.7,-1873977165.62,-2934460.89721,-3834172.06483,-9376011.49625,-2934460.89721,-3834172.06483,-9376011.49625,-33.2349443149,4424854.72578,1251346.83141,-3323.49443149
0.0099234,-1960014.58434,-15574.2569795,-513501808.102,-1429.24099087,515461822.687,17003.4979703,-250.781551565,4772143.81854,-164640.500578,3388641.57279,-214547.32692,-426206.136896,379187.827498,10618445.7477,-7710849.66485,4718639.66775,10618445.7477,-250.781551565,-7710849.66485,16765253.4654,4718639.66775,-7084742.95611,1711603452.96,-22226306351.1,1802792263.1,10618445.7477,-7710849.66485,4718639.66775,10618445.7477,-7710849.66485,4718639.66775,-250.781551565,16765253.4654,-7084742.95611,-25078.1551565
0.0099567,1985786.1221,-15439.4338412,506309999.023,-1665.2438544,-508295785.145,17104.6776956,193.939785188,-4354913.24627,-160324.282157,11511359.4984,-218471.953816,-5964272.41578,378796.235974,1957167.12417,2542106.6677,3104148.93511,1957167.12417,193.939785188,2542106.6677,-18636221.7549,3104148.93511,5182169.60282,-1640288573.29,21962396500.3,-1733039682.93,1957167.12417,2542106.6677,3104148.93511,1957167.12417,2542106.6677,3104148.93511,193.939785188,-18636221.7549,5182169.60282,19393.9785188
0.00999,-1990177.89093,-15302.1775109,-499337973.521,-1900.98428228,501328151.412,17203.1617932,1616.52701929,-34993396.6011,-155982.797282,-31852608.9234,-222362.150422,-34274254.3292,378344.947704,-87691.7412146,13353299.2824,855568.69351,-87691.7412146,1616.52701929,13353299.2824,-67604731.9314,855568.69351,49701949.8798,1578573970.92,-21699054517.9,1671172070.87,-87691.7412146,13353299.2824,855568.69351,-87691.7412146,13353299.2824,855568.69351,1616.52701929,-67604731.9314,49701949.8798,161652.701929
