time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_GEN2 A_voltage,node_GEN2 B_voltage,node_GEN2 C_voltage,node_GEN3 A_voltage,node_GEN3 B_voltage,node_GEN3 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,node_WNDG4_saturated_transformer_internal_top_voltage,node_WNDG5_saturated_transformer_internal_top_voltage,node_WNDG6_saturated_transformer_internal_top_voltage,node_WNDG7_saturated_transformer_internal_top_voltage,node_WNDG8_saturated_transformer_internal_top_voltage,node_WNDG9_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,output_fixed_7,output_fixed_8,output_fixed_9,output_fixed_10,output_fixed_11,output_fixed_12,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,TORQIN,MACHV,FCTR2,TQ2,MACH2V,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3,synchronous_machine_2_d_axis_current,synchronous_machine_2_q_axis_current,synchronous_machine_2_zero_sequence_current,synchronous_machine_2_field_current,synchronous_machine_2_d_axis_damper_current,synchronous_machine_2_generator_field_current,synchronous_machine_2_q_axis_damper_current,synchronous_machine_2_phase_a_current,synchronous_machine_2_phase_b_current,synchronous_machine_2_phase_c_current,synchronous_machine_2_electromagnetic_torque,synchronous_machine_2_mechanical_angle_2,synchronous_machine_2_mechanical_speed_2,synchronous_machine_2_shaft_torque_1,synchronous_machine_2_shaft_torque_2,synchronous_machine_2_shaft_torque_3,synchronous_machine_3_d_axis_current,synchronous_machine_3_q_axis_current,synchronous_machine_3_zero_sequence_current,synchronous_machine_3_field_current,synchronous_machine_3_d_axis_damper_current,synchronous_machine_3_generator_field_current,synchronous_machine_3_q_axis_damper_current,synchronous_machine_3_phase_a_current,synchronous_machine_3_phase_b_current,synchronous_machine_3_phase_c_current,synchronous_machine_3_electromagnetic_torque,synchronous_machine_3_mechanical_angle_2,synchronous_machine_3_mechanical_speed_2,synchronous_machine_3_shaft_torque_1,synchronous_machine_3_shaft_torque_2
0.0474,964.780494635,-118556.069937,-34178.8543946,190630.039754,37165.5255328,-28898.4584264,-118307.625592,191357.885659,-30818.6867401,-1.14757286829e-09,-8.91720144543e-10,3.2734647275e-09,-459.970505768,-1441.21040521,1901.18091098,-459.652617402,-1437.39189031,1897.04450771,-688.932595417,-4383.3465545,5072.27914994,-913.724722495,-1072.34677202,2136.51246988,-911.657133353,-1072.50564422,2134.60375294,-2499.16953543,-957.900193603,3607.51070442,542.070371875,490.24521173,-1673.95485411,547.528470362,480.05414731,-1606.56068846,-459.970505768,-1441.21040521,1901.18091098,-459.652617402,-1437.39189031,1897.04450771,-688.932595417,-4383.3465545,5072.27914994,964.780494635,-34178.8543946,37165.5255328,248.44434537,727.845905011,-1920.22831373,1.05,0.5,0.242937009962,0.95,0.75,0.243164847896,-18803.2462277,10817.0210104,-3.48405186196e-11,3863.91190364,-16.8010326184,-216.605481749,-802.928340188,-14951.7692278,-747.159459963,15698.9286877,0.66129711066,58.6669712499,-1.33016366495,0.0269468132024,0.410970155522,0.242937009962,-18744.5834968,10818.8268511,-8.44749395109e-11,3850.91114297,-11.32020153,-216.644223874,-803.074711886,-14903.4052236,-771.41097169,15674.8161953,0.660772611622,58.6696712643,-1.32837224935,0.0290855524996,0.411468265291,0.243164847896,-16324.1321753,7427.62189975,-8.28875223942e-13,9385.98065545,33.1733011898,-106.255053008,-612.326602571,-8303.59417147,-6293.83224223,14597.4264137,0.869267245577,87.1492107484,-1.70677713325,-0.0131855152293,-0.172469143544
0.0476,300892.997007,-120522.145529,-331004.357607,186909.710723,34218.7551432,-20013.5725517,-120285.165742,187626.357271,-21898.3571704,-9.21203477183e-10,-1.1694598643e-09,3.30566747259e-09,9333.81079518,-20722.8175322,11389.006737,9333.77459984,-20718.6918212,11384.9172213,6935.98851323,-19117.3050278,12181.3165146,5771.39586551,-17280.0403617,11665.0297066,5773.4400293,-17280.0222401,11662.9674212,5375.28950697,-16081.0855958,10862.1812993,363.829371296,693.099277575,-1688.26741958,382.593470078,667.429561204,-1619.85462492,9333.81079518,-20722.8175322,11389.006737,9333.77459984,-20718.6918212,11384.9172213,6935.98851323,-19117.3050278,12181.3165146,300892.997007,-331004.357607,34218.7551432,236.979787123,716.646547352,-1884.7846187,1.05,0.5,0.239563632201,0.95,0.75,0.239789038599,-21994.1430232,12929.3826261,1.95319696119e-11,4039.64341148,141.607725406,-251.494935872,-988.449604652,-16579.3016295,-2632.83513479,19212.1367643,0.789169309692,58.6515591319,-1.3597583818,0.0258475058008,0.388886296059,0.239563632201,-21935.3070719,12931.0616374,-6.25671940071e-11,4026.60335533,147.103273988,-251.531846846,-988.584474837,-16530.8400251,-2653.99030829,19184.8303333,0.78854827903,58.654280021,-1.35790646072,0.0280408740717,0.38937304412,0.239789038599,-18484.1963788,8884.50101033,-8.26794673932e-13,9513.84970883,219.845576008,-137.069617737,-790.016397274,-8128.17066937,-8614.61996847,16742.7906378,1.02921179958,87.1295463352,-1.72531041248,-0.00184490311814,-0.179019424296
0.0478,17586.9203457,-121851.915505,-315102.731379,181945.749424,301775.230428,-10575.7683043,-121623.969828,182647.712882,-12424.2578145,-6.88078105571e-10,-1.55126710444e-09,3.43450009063e-09,-8544.39925468,-10874.611561,19419.0108157,-8544.71415898,-10870.4180431,19415.1322021,-6443.17567388,-11941.7242935,18384.8999674,-9039.28949732,-7734.94491114,16936.4146274,-9037.35076023,-7734.78748701,16934.3184662,-8522.11922587,-8785.52306005,17469.8225049,300.835773623,885.852421016,-1807.36817502,324.116665361,845.435864136,-1729.92566788,-8544.39925468,-10874.611561,19419.0108157,-8544.71415898,-10870.4180431,19415.1322021,-6443.17567388,-11941.7242935,18384.8999674,17586.9203457,-315102.731379,301775.230428,227.945676915,701.963457209,-1848.48951019,1.05,0.5,0.235911229077,0.95,0.75,0.236134361465,-22176.6952841,10985.1022952,-6.90634975478e-13,4049.79112625,150.478858318,-221.73446715,-814.460286319,-16038.2770639,-2626.01974279,18664.2968067,0.681864932334,58.6358095939,-1.38905455476,0.0246718718878,0.365959289369,0.235911229077,-22117.5139934,10986.801872,1.22103404958e-10,4036.70234191,155.980526922,-221.771888537,-814.596727322,-15990.0067523,-2643.92905888,18633.9358112,0.681320740603,58.6385520625,-1.38714015001,0.0269166782963,0.366436271147,0.236134361465,-18842.5393086,7707.01286085,-8.24719346286e-13,9535.13078644,250.194020353,-113.301929193,-640.706245254,-7845.73274573,-8767.80050002,16613.5332457,0.915285076398,87.1096688724,-1.74396132934,0.0097996742595,-0.185587057711
0.048,45894.3956479,-123042.681909,-30565.2064842,176566.444417,-10921.7371557,-917.761004455,-122821.831724,177250.350537,-2728.7285355,-5.54814268913e-10,-1.80835525526e-09,3.53781189577e-09,2400.01711781,-2545.52690541,145.509787604,2399.24482991,-2541.11593803,141.871108119,2307.71338732,-5587.71397894,3280.00059164,1676.13633043,-2364.55115547,856.237997354,1677.95512505,-2364.16508988,854.03313715,108.984711704,-2318.40097362,2377.23943425,226.057830428,959.522440765,-1795.25299452,254.754794955,913.415065469,-1718.78124796,2400.01711781,-2545.52690541,145.509787604,2399.24482991,-2541.11593803,141.871108119,2307.71338732,-5587.71397894,3280.00059164,45894.3956479,-30565.2064842,-10921.7371557,220.850185246,683.906120484,-1810.96753104,1.05,0.5,0.231980520122,0.95,0.75,0.232201537386,-20779.5775171,13908.4383566,-5.58157142985e-11,3972.67258672,81.1762100304,-269.61530785,-1071.760608,-13336.2535279,-6719.40497393,20055.6585018,0.840232965633,58.6197238218,-1.41844230559,0.0234245429141,0.342199708218,0.231980520122,-20720.2736512,13910.2157034,-9.9693567229e-11,3959.54742875,86.6949728376,-269.654157139,-1071.90368151,-13288.443847,-6733.92688871,20022.3707357,0.839568878936,58.6224885982,-1.41646325631,0.025717428985,0.342668577172,0.232201537386,-18115.3001323,9550.19051495,-8.22649227896e-13,9491.96042778,186.735862657,-152.52095878,-868.224719021,-5253.67901365,-11120.3151622,16373.9941758,1.10988238647,87.0895746992,-1.76313349587,0.0217444220673,-0.192168746612
0.0482,354477.177631,-123240.466196,-329312.829007,170507.326542,-20612.9271773,8369.26176315,-123024.603596,171170.466522,6596.20165672,-2.89630731507e-10,-2.06425260587e-09,3.50736866381e-09,12648.9076583,-22122.7717123,9473.86405401,12647.8546685,-22118.1959043,9470.34123581,10371.0079677,-20620.0311935,10249.0232259,8770.77900743,-18873.0455977,10275.5779559,8772.53990149,-18872.5192309,10273.2906951,8383.23588275,-17734.019103,9524.09458592,26.3779442407,1151.07503362,-1775.77996513,70.0323237585,1090.24853612,-1700.83602513,12648.9076583,-22122.7717123,9473.86405401,12647.8546685,-22118.1959043,9470.34123581,10371.0079677,-20620.0311935,10249.0232259,354477.177631,-329312.829007,-20612.9271773,215.862599589,663.139980103,-1773.06010644,1.05,0.5,0.227772467422,0.95,0.75,0.227991529916,-24511.6527717,15237.9155429,1.54197339429e-11,4178.73387117,265.893787042,-292.365895472,-1187.44538797,-14640.7419968,-8671.63016421,23312.372161,0.926503549131,58.6032859497,-1.45050758965,0.02211223401,0.317578809059,0.227772467422,-24452.1502525,15239.5463852,-4.47176645834e-11,4165.5682249,271.42578584,-292.402592881,-1187.57522553,-14593.6614811,-8682.67164319,23276.3331242,0.925772321652,58.6060737975,-1.44845993446,0.0244496653678,0.318041302425,0.227991529916,-20678.7195553,10490.5306659,-8.20584305685e-13,9644.23673971,407.495594558,-173.110086222,-982.509860082,-4871.87007949,-13407.9596675,18279.829747,1.21818347587,87.0692427803,-1.78545577368,0.0340099866598,-0.198777626967
0.0484,60845.5184689,-122709.89574,-314492.386363,163265.032936,258338.127935,18051.6634106,-122496.192939,163904.157383,16316.7103835,-2.00612680573e-11,-2.42376018994e-09,3.57552422463e-09,-5928.47202117,-11965.6926132,17894.1646344,-5929.87527233,-11961.1079213,17890.9831937,-3583.78381901,-13179.0390284,16762.8228474,-6628.52430488,-9019.56715676,15826.73368,-6626.93406619,-9018.8657115,15824.441996,-6062.75104433,-10191.8438728,16433.2371355,-52.954947928,1332.13262048,-1865.83058841,-3.51625795803,1257.34797022,-1784.04514255,-5928.47202117,-11965.6926132,17894.1646344,-5929.87527233,-11961.1079213,17890.9831937,-3583.78381901,-13179.0390284,16762.8228474,60845.5184689,-314492.386363,258338.127935,213.702800426,639.124446316,-1734.95302713,1.05,0.5,0.223288271043,0.95,0.75,0.223505540708,-24300.8862143,13153.4124572,1.07675050865e-11,4167.67666156,254.72959009,-260.647907801,-1000.65489752,-13749.6880876,-8616.51558522,22366.2036728,0.81022809394,58.5864866118,-1.48152999458,0.0207411551887,0.292083158212,0.223288271043,-24241.0339341,13155.0707249,1.27395564021e-10,4154.46224904,260.267273705,-260.68521701,-1000.78692412,-13703.6248689,-8623.96880838,22327.5936773,0.809580357052,58.5892983233,-1.47941265493,0.0231195322324,0.292541081982,0.223505540708,-20825.9393086,9160.57062103,-8.18524566612e-13,9653.4901621,418.755106351,-146.358129765,-813.570265167,-4421.1884961,-13414.9527922,17836.1412883,1.09012376463,87.0486590013,-1.80709139619,0.0466069387923,-0.205420255277
0.0486,83982.2925403,-121980.945677,-15146.7192853,155700.395435,-64008.6698439,27797.0125101,-121767.120615,156312.403512,26100.7570827,1.41824272054e-10,-2.65161060259e-09,3.61910032819e-09,5151.04586223,-3044.76222195,-2106.28364028,5149.22659386,-3039.978226,-2109.24836786,5264.05663407,-6167.51116641,903.454532353,4253.33859461,-3152.4494923,-917.075827174,4254.82051078,-3151.54008672,-919.467148928,2748.54779618,-3208.92200048,644.187479451,-141.072308981,1387.31330573,-1820.90179747,-85.174099826,1308.14464776,-1742.56581691,5151.04586223,-3044.76222195,-2106.28364028,5149.22659386,-3039.978226,-2109.24836786,5264.05663407,-6167.51116641,903.454532353,83982.2925403,-15146.7192853,-64008.6698439,213.825062308,612.008076664,-1696.25542749,1.05,0.5,0.218529365447,0.95,0.75,0.218745005942,-23537.6666651,16282.4114342,-4.04496850104e-11,4126.03853568,216.293029161,-312.087329389,-1275.80203663,-10607.9498746,-12728.575816,23336.5256906,0.982068752235,58.5693312805,-1.51264015656,0.0193162823503,0.265733973729,0.218529365447,-23477.7012993,16284.1264507,-1.19148426022e-10,4112.7884783,221.848062001,-312.125722607,-1275.9388443,-10563.1580508,-12732.3707157,23295.5287665,0.981289156448,58.5721676645,-1.51045133001,0.0217318898389,0.266189173301,0.218745005942,-20514.2126996,11105.8838118,-8.16469997666e-13,9635.49084942,390.364133611,-187.894057456,-1053.24515869,-1587.89119599,-15643.6862304,17231.5774264,1.29871109764,87.0278244613,-1.82922181617,0.0595239889567,-0.212088751329
0.0488,400290.415607,-120186.360426,-316137.844256,147564.632331,-79194.280867,36985.3132385,-119970.00714,148147.158867,35327.4802636,4.34869898195e-10,-2.87191436077e-09,3.52338305644e-09,15806.9247167,-22881.3492682,7074.42455144,15804.8715379,-22876.5703777,7071.69883975,13658.3423306,-21519.4423643,7861.10003372,11716.1829119,-19949.9318508,8422.57114574,11717.5453602,-19948.9055394,8420.18238606,11322.8642788,-18875.5308844,7741.48881244,-356.309532934,1560.58512905,-1766.63666949,-284.23630292,1467.98847126,-1692.46205646,15806.9247167,-22881.3492682,7074.42455144,15804.8715379,-22876.5703777,7071.69883975,13658.3423306,-21519.4423643,7861.10003372,400290.415607,-316137.844256,-79194.280867,216.353285437,582.526536638,-1657.83297496,1.05,0.5,0.213497417771,0.95,0.75,0.213711594613,-27608.1564589,16697.1122261,1.61195314949e-11,4351.38165733,417.117612291,-320.491084316,-1310.10323603,-11632.2727315,-14653.8319586,26286.1046901,1.01882626584,58.5518072675,-1.54587709807,0.0178447004954,0.238510595315,0.213497417771,-27547.963185,16698.6579485,-4.45453511003e-11,4338.08970009,422.68421873,-320.526950743,-1310.22480342,-11589.0229956,-14653.9269747,26242.9499704,1.01801535108,58.5546691615,-1.54361358812,0.0202937173085,0.238964982947,0.213711594613,-23343.2812292,11426.3811235,-8.14420585869e-13,9804.12655015,633.097724504,-195.719196868,-1089.69831563,-1048.39234823,-17830.9430837,18879.335432,1.34479132725,87.0067217008,-1.85390469285,0.0727759547093,-0.218792776661
0.049,96173.1690136,-117603.072824,-303197.593473,138339.17747,212109.787971,46410.5960628,-117381.084788,138889.348712,44790.7125135,7.29414975422e-10,-3.19612468453e-09,3.52950609239e-09,-3507.84542408,-12480.8515009,15988.696925,-3510.30260509,-12476.0656931,15986.3682982,-903.836603635,-13743.226678,14647.0632817,-4329.67159243,-9799.40902822,14322.7474315,-4328.50764612,-9798.1807645,14320.3552214,-3658.77120375,-11101.3101946,14953.7482092,-445.996222779,1723.46010266,-1827.22817705,-367.313383816,1618.18928397,-1748.44250812,-3507.84542408,-12480.8515009,15988.696925,-3510.30260509,-12476.0656931,15986.3682982,-903.836603635,-13743.226678,14647.0632817,96173.1690136,-303197.593473,212109.787971,221.988035806,550.17124155,-1619.88354937,1.05,0.5,0.208194324559,0.95,0.75,0.20840720527,-26932.7108396,14545.5761276,9.26259108557e-13,4315.29007729,382.263472381,-287.87283524,-1117.14358972,-10441.1608977,-14444.336748,24885.4976456,0.897376147352,58.5339129602,-1.57726869388,0.016332447147,0.210418290624,0.208194324559,-26872.1557806,14547.1648937,1.11838969197e-10,4301.94888727,387.834961402,-287.90955029,-1117.2687461,-10399.7169601,-14440.6811443,24840.3981044,0.896653107752,58.5368012205,-1.57493041826,0.018811051238,0.210873821875,0.20840720527,-23202.7597915,9993.65206808,-8.12376318277e-13,9796.84138501,618.393794658,-166.92857474,-907.604982895,-472.532323426,-17622.9921292,18095.5244527,1.20625084677,86.9853451192,-1.87701263209,0.0863605550432,-0.225530730343
0.0492,113009.685664,-114795.346316,11685.7631945,128917.28392,-119487.38077,55742.4568646,-114565.222334,129432.407827,54160.4676366,9.0788805957e-10,-3.38210283452e-09,3.51292220729e-09,7650.73712494,-2878.91701303,-4771.82011191,7647.96926586,-2874.02857256,-4773.9406933,8008.66842661,-6090.93328201,-1917.73514459,6692.14720181,-3379.74954074,-3114.05264927,6693.2071684,-3378.36598261,-3116.49617399,5265.16245118,-3558.64803416,-1508.1694052,-540.984815466,1753.54700636,-1749.44335012,-455.278624948,1645.70454621,-1676.60077621,7650.73712494,-2878.91701303,-4771.82011191,7647.96926586,-2874.02857256,-4773.9406933,8008.66842661,-6090.93328201,-1917.73514459,113009.685664,11685.7631945,-119487.38077,230.123981838,515.123907456,-1581.989228,1.05,0.5,0.202622210126,0.95,0.75,0.202833964388,-26811.8531412,17736.7835511,-3.88103815022e-11,4309.6988306,375.00373469,-340.470947884,-1397.57615674,-6916.79777222,-18469.9597217,25386.757494,1.07476949919,58.5156587787,-1.60868699868,0.0147845591432,0.181490472289,0.202622210126,-26751.1982965,17738.4087793,-1.25703665946e-10,4296.3229252,380.593027122,-340.508411238,-1397.70431262,-6877.39359008,-18462.5582196,25339.9518097,1.07390876194,58.5185742698,-1.60627259925,0.0172888618122,0.181949120865,0.202833964388,-23306.9409921,11947.5759467,-8.10337181977e-13,9804.20752543,625.084705245,-208.739880973,-1148.04623139,2541.01088206,-19658.9932113,17117.9823292,1.41865981942,86.9637015042,-1.90051081285,0.100257659706,-0.232289249028
0.0494,436363.136321,-110884.990169,-291989.448503,119065.455444,-139047.33466,64334.8412381,-110644.157413,119543.642634,62789.8114533,1.21602350542e-09,-3.55442440369e-09,3.35249292884e-09,18676.4593088,-22984.9256069,4308.46629812,18673.4569454,-22980.1772637,4306.72031825,16640.4404692,-21726.6823324,5086.24186321,14473.670112,-20464.4375672,6193.62231742,14474.5428252,-20462.9368032,6191.24884028,14084.7781374,-19446.285465,5564.36218985,-765.028497983,1902.30445173,-1660.99841593,-662.431522492,1782.80368567,-1594.91631783,18676.4593088,-22984.9256069,4308.46629812,18673.4569454,-22980.1772637,4306.72031825,16640.4404692,-21726.6823324,5086.24186321,436363.136321,-291989.448503,-139047.33466,240.832756289,478.187190774,-1545.02978479,1.05,0.5,0.196783426614,0.95,0.75,0.196994226426,-30989.88927,17164.6950109,4.28532251814e-11,4541.66427882,580.407030945,-333.252972219,-1344.28196162,-7721.03855792,-20280.507389,28001.5459469,1.05730903383,58.4970365177,-1.6415107009,0.0132081388429,0.151717592272,0.196783426614,-30928.9641729,17166.1277951,-3.33394001563e-11,4528.24432956,586.00559692,-333.287524647,-1344.39284564,-7683.92939707,-20269.366785,27953.296182,1.05645707345,58.4999801249,-1.63901791333,0.0157342128436,0.152181378286,0.196994226426,-26222.4506872,11589.4322094,-8.08303164089e-13,9980.40638472,876.758157159,-202.473356099,-1099.64137828,3187.24661611,-21677.1245901,18489.877974,1.39576609489,86.9417785682,-1.92576333774,0.114473985016,-0.239073005643
0.0496,122212.485937,-106160.062449,-282047.027312,108245.667583,165274.712401,73012.5269101,-105905.271188,108684.545548,71503.3226395,1.52268523747e-09,-3.8319394625e-09,3.29822490024e-09,-1408.19185841,-12404.0468155,13812.2386739,-1411.58765394,-12399.2804925,13810.8681464,1510.58052991,-13636.0611295,12125.4805996,-2249.26763795,-10043.2151234,12499.6773039,-2248.58260492,-10041.5176855,12497.294833,-1405.82926744,-11502.4618826,13115.4856927,-858.510272351,2041.41735873,-1693.20620255,-748.966273761,1910.95636163,-1624.67421244,-1408.19185841,-12404.0468155,13812.2386739,-1411.58765394,-12399.2804925,13810.8681464,1510.58052991,-13636.0611295,12125.4805996,122212.485937,-282047.027312,165274.712401,254.791261455,438.877965618,-1509.20427064,1.05,0.5,0.190680552568,0.95,0.75,0.190890572405,-29791.9721615,15047.758198,-6.49482661167e-12,4477.39477071,518.949175388,-301.229597158,-1154.32671117,-6298.84512288,-19812.3223334,26111.1674563,0.936079073489,58.4780532391,-1.67169644257,0.011608743654,0.121125741123,0.190680552568,-29730.6760182,15049.2651837,1.20468743551e-10,4463.9252631,524.551971104,-301.265480229,-1154.44396462,-6264.25259293,-19797.4636284,26061.7162213,0.935316211746,58.4810258552,-1.66912621649,0.0141527170549,0.121596699684,0.190890572405,-25735.2232848,10118.3990194,-8.06274251766e-13,9952.98675594,830.718020819,-172.605822415,-911.079032172,3820.9395325,-21182.0076897,17361.0681572,1.25121612067,86.9195805193,-1.94852706876,0.128992576169,-0.245871031738
0.0498,131409.968413,-101220.455245,48805.0664354,97382.5294223,-174665.557476,81449.547673,-100949.122805,97779.9317721,79975.4908648,1.70457073504e-09,-3.96531179227e-09,3.2241051131e-09,9781.80655515,-2038.52875169,-7743.27780346,9778.22079232,-2033.82109317,-7744.39969914,10376.7011573,-5357.08604119,-5019.61511614,8878.95835347,-3030.76420149,-5636.83179021,8879.51912081,-3028.97181954,-5639.1849395,7517.15909972,-3328.11255006,-3977.68418786,-953.290862355,2040.86396933,-1584.19523754,-836.688063358,1910.07239835,-1523.98880196,9781.80655515,-2038.52875169,-7743.27780346,9778.22079232,-2033.82109317,-7744.39969914,10376.7011573,-5357.08604119,-5019.61511614,131409.968413,48805.0664354,-174665.557476,271.332439879,397.402349806,-1474.05680815,1.05,0.5,0.184316393647,0.95,0.75,0.184525810622,-30295.265881,18169.4031587,-4.0450125529e-11,4506.88191279,541.923921397,-352.759959849,-1428.53607885,-2467.90606178,-23653.7397655,26121.6458272,1.11167099817,58.4587243952,-1.70182322387,0.00999124930803,0.0897606906375,0.184316393647,-30233.8841451,18170.9167984,-9.18563644084e-11,4493.37865758,547.545030926,-352.796101688,-1428.65370921,-2436.04020965,-23635.2345104,26071.2747201,1.11076992004,58.4617269126,-1.6991746887,0.0125492265813,0.0902408525763,0.184525810622,-26231.4350026,11995.2117542,-8.04250432192e-13,9984.48911743,870.599776484,-213.189002829,-1144.21334511,6944.9572505,-22961.2528364,16016.2955859,1.45678574419,86.8971203855,-1.97150577968,0.143783720248,-0.252663994925
0.05,461403.789935,-95179.3555013,-258206.338239,86256.8598748,-197543.220448,88977.0783786,-94888.8847816,86611.4837075,87536.6082157,2.01400062123e-09,-4.07941622705e-09,3.00270864497e-09,21129.9164551,-22456.928239,1327.01178392,21126.0667177,-22452.4225779,1326.35586026,19205.5778406,-21221.035182,2015.45734138,16918.5177855,-20403.7808131,3700.61978491,16918.8456182,-20401.8564836,3698.36762272,16574.2618434,-19441.4369522,3082.53186622,-1178.9387998,2160.04286568,-1463.80667173,-1045.26808595,2019.75585062,-1412.80272637,21129.9164551,-22456.928239,1327.01178392,21126.0667177,-22452.4225779,1326.35586026,19205.5778406,-21221.035182,2015.45734138,461403.789935,-258206.338239,-197543.220448,290.470719662,354.623832712,-1440.47016287,1.05,0.5,0.177693984706,0.95,0.75,0.177902978727,-34335.0331566,16596.7341989,5.9403955887e-11,4731.91801441,739.71042195,-329.565169292,-1286.60549587,-3126.63373193,-25266.5389871,28393.172719,1.03842876783,58.4390470756,-1.73251692425,0.00836248003258,0.0576258391474,0.177693984706,-34273.3227464,16598.044045,-4.01697818059e-11,4718.36767193,745.337721522,-329.598202233,-1286.70487116,-3097.71205958,-25244.4452617,28342.1573213,1.03757913111,58.4420803986,-1.72978886188,0.010930588355,0.0581172590675,0.177902978727,-29049.4620659,10953.0957445,-8.02231692583e-13,10155.5230698,1112.64953238,-192.418670133,-1009.45844932,7636.59483551,-24751.1087636,17114.5139281,1.36178185861,86.8743923712,-1.99528103998,0.158844224267,-0.259450387161
0.0502,137505.997897,-88334.3654061,-252125.598909,74307.3230761,120373.996098,96452.9203207,-88021.5090738,74617.3997838,95044.2868288,2.31903271195e-09,-4.30102178427e-09,2.89276772543e-09,257.704185711,-11730.3555638,11472.6513781,253.553262477,-11725.8621133,11472.3088508,3513.46907626,-12858.2698437,9344.80076746,-496.777310973,-9735.93730111,10451.8909075,-496.606126065,-9733.8624123,10449.6448338,567.178115943,-11363.6461178,11015.6442973,-1269.18635425,2270.90343938,-1470.2688106,-1128.75755578,2121.72073101,-1418.78863422,257.704185711,-11730.3555638,11472.6513781,253.553262477,-11725.8621133,11472.3088508,3513.46907626,-12858.2698437,9344.80076746,137505.997897,-252125.598909,120373.996098,312.85633232,310.076707657,-1408.63349186,1.05,0.5,0.170816590421,0.95,0.75,0.171025344348,-32579.7487654,14645.5235592,-2.26946575684e-11,4637.52355908,649.94273287,-300.099518776,-1111.44546798,-1554.71600172,-24444.712465,25999.4284667,0.924505300277,58.4190372372,-1.75985870278,0.00672728699625,0.0247685441714,0.170816590421,-32517.6728308,14646.9492807,9.35145832032e-11,4623.9241355,655.574355943,-300.134531541,-1111.55492571,-1528.90972252,-24419.1292974,25948.0390199,0.923741147044,58.422102266,-1.75705306586,0.00930175413805,0.0252732621759,0.171025344348,-28177.1812554,9538.80777553,-8.0021802019e-13,10105.6427181,1031.96811338,-163.643296208,-828.330522305,8257.1065488,-23910.7761581,15653.6696093,1.21910275422,86.851411055,-2.01571529485,0.174141754781,-0.266209420122
