time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.0628,338.56915462,338.56915462,-525.640514364,338.569154621,1855.25490226,2980.83393156,184.724991301,92.3624956505,184.722415615,338.56915462,-629.349255491,1720.18816844,184.724991301,338.56915462,338.56915462,184.724991301,5.69765615435e-16,203.083763524,-0.807829588652,-2575.68568469,-2777.96161835,184.725648031,12.3861688597,0,298.40407773,-229.141134028,7.19743916515,-308.456230193
0.063,562.143943757,562.143943757,-384.279374436,562.143943757,1889.61828397,2946.86175219,184.724989663,92.3624948315,184.722413977,562.143943757,-497.853536185,1762.75207941,184.724989663,562.143943757,562.143943757,184.724989663,1.13819809608e-15,203.083761723,-0.797499865294,-2575.68568469,-2777.9719462,184.725648031,12.4231139894,0,280.297169157,-250.968878893,6.73334641301,-308.467972262
0.0632,782.52451887,782.52451887,-240.969603919,782.52451887,1913.16442276,2896.1449165,184.724988045,92.3624940223,184.722412359,782.52451887,-363.792025823,1795.21001996,184.724988045,782.52451887,782.52451887,184.724988045,1.13819581969e-15,203.083759943,-0.788564801216,-2575.68568475,-2777.9808795,184.725648031,12.460059119,0,260.597453853,-271.370596173,6.26930458392,-308.478858171
0.0634,998.458633569,998.458633569,-96.0509111712,998.458633569,1925.90383532,2828.97160768,184.724986444,92.3624932222,184.722410759,998.458633569,-227.394929543,1817.5391854,184.724986444,998.458633569,998.458633569,184.724986444,2.27506078364e-15,203.083758184,-0.779637813568,-2575.68568472,-2777.98980472,184.725648031,12.4970042486,0,239.416917163,-290.230517233,5.80531580237,-308.489042107
0.0636,1208.71930714,1208.71930714,49.1700434239,1208.71930714,1927.65195447,2745.72351786,184.724984861,92.3624924304,184.722409175,1208.71930714,-89.9784707328,1829.48705616,184.724984861,1208.71930714,1208.71930714,184.724984861,1.32175282989e-18,203.083756443,-0.772186160088,-2575.68568469,-2777.99725463,184.725648031,12.5339493782,0,216.875872786,-307.441312919,5.34136636737,-308.498361534
0.0638,1412.1117965,1412.1117965,194.357724139,1412.1117965,1918.4784069,2646.8736793,184.724983292,92.3624916462,184.722407607,1412.1117965,48.2249182272,1831.07484907,184.724983292,1412.1117965,1412.1117965,184.724983292,2.27505623088e-15,203.083754719,-0.764814734459,-2575.68568469,-2778.00462436,184.725648031,12.5708945078,0,193.102429447,-322.90535093,4.87746007899,-308.506971528
0.064,1607.48038494,1607.48038494,338.193283059,1607.48038494,1898.38875068,2532.98377651,184.724981738,92.3624908688,184.722406052,1607.48038494,185.876812053,1822.24138599,184.724981738,1607.48038494,1607.48038494,184.724981738,4.54878616147e-15,203.08375301,-0.758979946375,-2575.68568475,-2778.01045739,184.725648031,12.6078396374,0,168.23165637,-336.534594473,4.41358065208,-308.514710714
0.0642,1793.71494917,1793.71494917,480.355296763,1793.71494917,1867.51052002,2404.70095461,184.724980194,92.3624900972,184.722404509,1793.71494917,322.750429616,1803.05184689,184.724980194,1793.71494917,1793.71494917,184.724980194,1.30810251525e-18,203.083751313,-0.753278017044,-2575.68568472,-2778.01615762,184.725648031,12.644784767,0,142.404878191,-348.25176429,3.9497337175,-308.521735078
0.0644,1969.75726726,1969.75726726,619.540318627,1969.75726726,1826.03905071,2262.75414221,184.724978661,92.3624893307,184.722402976,1969.75726726,457.512895564,1773.63753561,184.724978661,1969.75726726,1969.75726726,184.724978661,2.2750425806e-15,203.083749628,-0.749153971672,-2575.68568472,-2778.02028002,184.725648031,12.6817298966,0,115.768854007,-357.990113309,3.48590056692,-308.527884466
0.0646,2134.60703163,2134.60703163,755.450686556,2134.60703163,1774.15695357,2107.9499094,184.724977136,92.3624885682,184.722401451,2134.60703163,589.950863449,1734.10618721,184.724977136,2134.60703163,2134.60703163,184.724977136,-2.27243093088e-15,203.083747951,-0.74519520998,-2575.68568466,-2778.02423713,184.725648031,12.7186750262,0,88.4749168261,-365.694470098,3.02208881993,-308.533315768
0.0648,2287.32753303,2287.32753303,886.825585935,2287.32753303,1712.2450027,1941.16788471,184.724975618,92.3624878091,184.722399932,2287.32753303,718.764624144,1684.77871271,184.724975618,2287.32753303,2287.32753303,184.724975618,2.27504257537e-15,203.083746282,-0.742834657431,-2575.68568466,-2778.02659595,184.725648031,12.7556201558,0,60.6781847513,-371.320891461,2.55827750773,-308.537870098
0.065,2427.05098312,2427.05098312,1013.40021309,2427.05098312,1640.53648934,1763.35575688,184.724974104,92.3624870522,184.722398419,2427.05098312,843.761730249,1625.80267529,184.724974104,2427.05098312,2427.05098312,184.724974104,6.82250698669e-15,203.083744618,-0.74065169692,-2575.68568469,-2778.02877728,184.725648031,12.7925652854,0,32.5365643652,-374.837566798,2.09447639578,-308.541705217
0.0652,2552.98344538,2552.98344538,1133.98268224,2552.98344538,1559.58939141,1575.52388988,184.724972593,92.3624862967,184.722396908,2552.98344538,963.702540145,1557.68176628,184.724972593,2552.98344538,2552.98344538,184.724972593,-2.2724445811e-15,203.083742957,-0.740066796541,-2575.68568466,-2778.02936048,184.725648031,12.829510415,0,4.21001228688,-376.224353396,1.63066241578,-308.544663523
0.0654,2664.40934644,2664.40934644,1248.3493448,2664.40934644,1469.68182332,1378.73958186,184.724971083,92.3624855417,184.722395398,2664.40934644,1078.42243429,1480.59939797,184.724971083,2664.40934644,2664.40934644,184.724971083,-2.27244003622e-15,203.083741297,-0.73965165019,-2575.68568466,-2778.02977403,184.725648031,12.8664555446,0,-24.1405754304,-375.473524268,1.16684763192,-308.546903596
0.0656,2760.6955421,2760.6955421,1355.40205154,2760.6955421,1371.53701687,1174.12100051,184.724969573,92.3624847864,184.722393887,2760.6955421,1186.76746092,1395.23140991,184.724969573,2760.6955421,2760.6955421,184.724969573,2.27503347005e-15,203.083739636,-0.740814298391,-2575.68568469,-2778.02860968,184.725648031,12.9034006742,0,-52.3540338577,-372.589193628,0.703007032306,-308.548269116
0.0658,2841.29491498,2841.29491498,1454.96557583,2841.29491498,1265.47073443,962.830829421,184.72496806,92.3624840298,184.722392374,2841.29491498,1288.60701837,1301.79193408,184.72496806,2841.29491498,2841.29491498,184.72496806,-2.27244004141e-15,203.083737972,-0.742119550705,-2575.68568463,-2778.02730279,184.725648031,12.9403458038,0,-80.2701295307,-367.587894237,0.239155125195,-308.548919406
0.066,2905.74948339,2905.74948339,1546.05830087,2905.74948339,1152.35605465,746.069661494,184.724966542,92.3624832711,184.722390856,2905.74948339,1382.89665173,1201.1147478,184.724966542,2905.74948339,2905.74948339,184.724966542,-2.27243549653e-15,203.083736304,-0.744963258505,-2575.68568466,-2778.02445741,184.725648031,12.9772909334,0,-107.730146747,-360.497903169,-0.224734897296,-308.548699398
0.0662,2953.69300359,2953.69300359,1628.55945479,2953.69300359,1032.53807295,525.069176926,184.724965019,92.3624825094,184.722389333,2953.69300359,1469.54504388,1093.43855679,184.724965019,2953.69300359,2953.69300359,184.724965019,-2.27243095166e-15,203.083734629,-0.747904241085,-2575.68568472,-2778.0215147,184.725648031,13.0142360631,0,-134.578151752,-351.35963842,-0.688645948022,-308.547769065
0.0664,2984.85305094,2984.85305094,1701.62425808,2984.85305094,907.021182338,301.085144554,184.724963488,92.362481744,184.722387802,2984.85305094,1547.63873087,979.737589571,184.724963488,2984.85305094,2984.85305094,184.724963488,2.27504255459e-15,203.083732946,-0.7523265481,-2575.68568466,-2778.0170907,184.725648031,13.0511811927,0,-160.661479929,-340.224897497,-1.15260649439,-308.545974548
0.0666,2999.05256785,2999.05256785,1765.1910185,2999.05256785,776.170566104,75.3902863298,184.724961948,92.362480974,184.722386262,2999.05256785,1617.12986256,860.268125561,184.724961948,2999.05256785,2999.05256785,184.724961948,2.27503800451e-15,203.083731253,-0.756784439087,-2575.68568463,-2778.01263119,184.725648031,13.0881263223,0,-185.832036857,-327.15706694,-1.61659674882,-308.543476354
0.0668,2996.21086982,2996.21086982,1818.56918226,2996.21086982,641.10067114,-150.732954539,184.724960398,92.3624801988,184.722384712,2996.21086982,1677.25469911,736.124452985,184.724960398,2996.21086982,2996.21086982,184.724960398,-2.27243550696e-15,203.083729549,-0.762650251389,-2575.68568466,-2778.00676366,184.725648031,13.1250714519,0,-209.946673448,-312.230288498,-2.08064671547,-308.540121767
0.067,2976.34410394,2976.34410394,1861.75921498,2976.34410394,502.186828355,-375.999700693,184.724958835,92.3624794176,184.72238315,2976.34410394,1728.01182272,607.572758194,184.724958835,2976.34410394,2976.34410394,184.724958835,6.8225069607e-15,203.083727831,-0.76847499609,-2575.68568463,-2778.00093715,184.725648031,13.1620165815,0,-232.868496398,-295.529479191,-2.54473380043,-308.536071703
0.0672,2939.56515715,2939.56515715,1894.23889798,2939.56515715,360.630005118,-599.129941543,184.72495726,92.3624786298,184.722381574,2939.56515715,1768.80280049,475.80452451,184.72495726,2939.56515715,2939.56515715,184.72495726,6.8224933157e-15,203.083726099,-0.77562046051,-2575.68568466,-2777.99378996,184.725648031,13.1989617111,0,-254.467120544,-277.149441755,-3.00888943772,-308.531174508
0.0674,2886.08301476,2886.08301476,1916.07228626,2886.08301476,216.805299844,-818.855806552,184.72495567,92.3624778348,184.722379984,2886.08301476,1799.67429428,341.087718948,184.72495567,2886.08301476,2886.08301476,184.72495567,2.27501070933e-15,203.083724351,-0.782635778189,-2575.68568463,-2777.98677287,184.725648031,13.2359068407,0,-274.619961333,-257.19469688,-3.47308813886,-308.525591362
0.0676,2816.20157296,2816.20157296,1926.91603449,2816.20157296,71.974896524,-1033.92876952,184.724954064,92.362477032,184.722378378,2816.20157296,1820.20528842,204.686165792,184.724954064,2816.20157296,2816.20157296,184.724954064,6.82247512071e-15,203.083722586,-0.790872693062,-2575.68568463,-2777.97853423,184.725648031,13.2728519703,0,-293.212356171,-235.778556182,-3.93736267846,-308.519171587
0.0678,2730.31791206,2730.31791206,1926.89751344,2730.31791205,-73.4968898342,-1243.12674298,184.724952442,92.3624762209,184.722376756,2730.31791206,1830.49078727,66.8612488166,184.724952442,2730.31791206,2730.31791206,184.724952442,6.82246147577e-15,203.083720802,-0.79888021946,-2575.68568463,-2777.97052495,184.725648031,13.3097970999,0,-310.13881219,-213.022772189,-4.40168460441,-308.512076468
0.068,2628.92004013,2628.92004013,1915.85900262,2628.92004013,-218.313193702,-1445.26102231,184.724950802,92.3624754011,184.722375116,2628.92004013,1830.29558176,-71.0771855906,184.724950802,2628.92004013,2628.92004013,184.724950802,6.82244783086e-15,203.083719,-0.808000832796,-2575.68568466,-2777.96140252,184.725648031,13.3467422295,0,-325.30299111,-189.056593292,-4.86608796171,-308.504156205
0.0682,2512.58412013,2512.58412013,1893.98919499,2512.58412013,-362.130929153,-1639.1830402,184.724949144,92.3624745721,184.722373458,2512.58412013,1819.7618674,-208.882707632,184.724949144,2512.58412013,2512.58412013,184.724949144,6.82243418598e-15,203.083717177,-0.816785186529,-2575.68568463,-2777.95261631,184.725648031,13.3836873591,0,-338.618886814,-164.016240823,-5.3305412858,-308.495572028
0.0684,2381.97119594,2381.97119594,1861.31882504,2381.97119594,-503.6457511,-1823.79089308,184.724947467,92.3624737336,184.722371782,2381.97119594,1798.84474066,-345.226677535,184.724947467,2381.97119594,2381.97119594,184.724947467,6.82242054113e-15,203.083715333,-0.826567590237,-2575.68568466,-2777.94283205,184.725648031,13.4206324887,0,-350.010671145,-138.043966232,-5.79507984175,-308.486174905
0.0686,2237.82343627,2237.82343627,1818.09422335,2237.82343627,-642.545866958,-1998.0356023,184.724945771,92.3624728854,184.722370085,2237.82343627,1767.73103076,-479.885763268,184.724945771,2237.82343627,2237.82343627,184.724945771,-2.27253102649e-15,203.083713468,-0.835901975632,-2575.68568463,-2777.93349583,184.725648031,13.4575776183,0,-359.413777559,-111.287368128,-6.25966912474,-308.476125846
0.0688,2080.95991744,2080.95991744,1764.53343752,2080.95991744,-777.546743657,-2160.92707466,184.724944055,92.3624720273,184.722368369,2080.95991744,1726.56666122,-611.540097154,184.724944055,2080.95991744,2080.95991744,184.724944055,6.82241144136e-15,203.083711582,-0.846115320921,-2575.6856846,-2777.92328062,184.725648031,13.4945227479,0,-366.774608299,-83.8984722785,-6.72434558986,-308.465276479
0.069,1912.27196925,1912.27196925,1700.93513319,1912.27196925,-908.377295477,-2311.53972833,184.724942318,92.362471159,184.722366632,1912.27196925,1675.57917748,-739.99713114,184.724942318,1912.27196925,1912.27196925,184.724942318,1.19435445443e-18,203.083709672,-0.855766505003,-2575.68568463,-2777.91362748,184.725648031,13.5314678775,0,-372.051502633,-56.0329047085,-7.18907168535,-308.453787426
0.0692,1732.71811027,1732.71811027,1627.69959097,1732.71811027,-1033.79960464,-2449.01775215,184.724940561,92.3624702804,184.722364875,1732.71811027,1615.10187122,-863.973092746,184.724940561,1732.71811027,1732.71811027,184.724940561,-2.27254012863e-15,203.083707741,-0.866176396608,-2575.68568463,-2777.90321569,184.725648031,13.5684130071,0,-375.21430892,-27.8490150229,-7.65388504657,-308.441510861
0.0694,1543.31860134,1543.31860134,1545.17100613,1543.31860134,-1153.59179946,-2572.57996858,184.724938783,92.3624693916,184.722363098,1543.31860134,1545.39780964,-983.313225085,184.724938783,1543.31860134,1543.31860134,184.724938783,2.27493337784e-15,203.083705786,-0.875910550356,-2575.68568463,-2777.89347956,184.725648031,13.6053581368,0,-376.245218606,0.49307549934,-8.11874508905,-308.428606854
0.0696,1345.14964827,1345.14964827,1453.92299167,1345.14964827,-1266.5883263,-2681.52427245,184.724936985,92.3624684925,184.722361299,1345.14964827,1466.98029453,-1096.79635875,184.724936985,1345.14964827,1345.14964827,184.724936985,2.27492882798e-15,203.083703809,-0.886284410954,-2575.68568463,-2777.88310372,184.725648031,13.6423032664,0,-375.138209741,28.8322873267,-8.58369063842,-308.414928021
0.0698,1139.33728657,1139.33728657,1354.33711915,1139.33728657,-1372.623893,-2775.2316205,184.724935167,92.3624675833,184.722359481,1139.33728657,1380.14156186,-1204.31164979,184.724935167,1139.33728657,1139.33728657,184.724935167,2.27492427812e-15,203.08370181,-0.895872086287,-2575.6856846,-2777.87351403,184.725648031,13.679248396,0,-371.899730943,57.0076382234,-9.04867811189,-308.400633713
0.07,927.050983125,927.050983125,1247.14781155,927.050983125,-1470.62946218,-2853.16954889,184.724933328,92.3624666639,184.722357642,927.050983125,1285.56382954,-1304.72567009,184.724933328,927.050983125,927.050983125,184.724933328,1.13805248793e-15,203.083699789,-0.905984431505,-2575.68568466,-2777.86339962,184.725648031,13.7161935256,0,-366.548025885,84.8589744988,-9.51374755433,-308.385576888
0.0702,709.496991071,709.496991071,1132.76470664,709.496991071,-1560.50233598,-2914.89519874,184.72493147,92.3624657348,184.722355784,709.496991071,1183.56114187,-1397.97653919,184.72493147,709.496991071,709.496991071,184.72493147,1.18297147943e-18,203.083697746,-0.915205717087,-2575.68568463,-2777.8541763,184.725648031,13.7531386552,0,-359.113654784,112.228106906,-9.97885243806,-308.369916025
0.0704,487.911495585,487.911495585,1012.06716838,487.911495584,-1641.29204196,-2960.05783262,184.724929592,92.362464796,184.722353906,487.911495585,1074.97004478,-1483.04181459,184.724929592,487.911495585,487.911495585,184.724929592,1.18296911349e-18,203.083695682,-0.924843102694,-2575.68568458,-2777.84453688,184.725648031,13.7900837848,0,-349.638712147,138.959442253,-10.4440340737,-308.35350433
0.0706,263.553589652,263.553589652,885.482656937,263.553589652,-1712.9629634,-2988.40082743,184.724927696,92.3624638478,184.72235201,263.553589652,960.118203138,-1559.91239853,184.724927696,263.553589652,263.553589652,184.724927696,5.69616586922e-16,203.083693597,-0.93349224329,-2575.68568463,-2777.83588565,184.725648031,13.8270289144,0,-338.177176931,164.901174939,-10.9092430598,-308.336499264
0.0708,37.6981196503,37.6981196503,754.016607585,37.69811965,-1774.70267726,-2999.76313261,184.724925781,92.3624628907,184.722350096,37.6981196503,839.978723666,-1627.69770148,184.724925781,37.6981196503,37.6981196503,184.724925781,7.22360300373e-17,203.083691492,-0.942457407713,-2575.68568463,-2777.82691839,184.725648031,13.863974044,0,-324.794038407,189.905803326,-11.3745220352,-308.3187542
0.071,-188.371558588,-188.371558588,618.103374758,-188.371558588,-1826.54546648,-2994.08018528,184.72492385,92.362461925,184.722348164,-188.371558588,714.884081545,-1686.4438662,184.72492385,-188.371558588,-188.371558588,184.72492385,-1.40926722e-16,203.083689369,-0.950347185135,-2575.6856846,-2777.81902649,184.725648031,13.9009191736,0,-309.565469835,213.831351331,-11.8398188115,-308.300425447
0.0712,-413.370872054,-413.370872054,478.853003377,-413.370872054,-1867.83347294,-2971.38427709,184.724921902,92.3624609511,184.722346217,-413.370872054,585.923379363,-1735.41021495,184.724921902,-413.370872054,-413.370872054,184.724921902,-4.25143250234e-16,203.083687228,-0.958463311195,-2575.68568463,-2777.81090817,184.725648031,13.9378643032,0,-292.577879604,236.541756187,-12.3051774322,-308.281366474
0.0714,-636.021329766,-636.021329766,336.69539984,-636.021329766,-1898.67192926,-2931.8043707,184.724919939,92.3624599695,184.722344253,-636.021329766,453.424694527,-1774.69913119,184.724919939,-636.021329766,-636.021329766,184.724919939,-1.5620096403e-15,203.083685069,-0.965428650379,-2575.6856846,-2777.80394066,184.725648031,13.9748094328,0,-273.927907048,257.908094193,-12.7705430225,-308.261732322
0.0716,-855.05778741,-855.05778741,192.821627739,-855.05778741,-1918.57074857,-2875.56536705,184.724917962,92.3624589808,184.722342276,-855.05778741,318.570202213,-1803.73472806,184.724917962,-855.05778741,-855.05778741,184.724917962,-4.25139275932e-16,203.083682895,-0.972542971373,-2575.6856846,-2777.79682423,184.725648031,14.0117545624,0,-253.721417951,277.808829076,-13.2359611188,-308.241376499
