time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_1,branch_current_branch_fixed_8,branch_current_branch_fixed_10,branch_current_branch_fixed_11,torque_Nm,mechanical_speed_rad_s,synchronous_torque_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,field_current_A,q_axis_damper_current_A
0.0788,-413.370872054,-413.370872054,-357.649652677,-413.370872054,2406.27855933,2971.38427709,-5.11514131899,188.555721924,94.277860962,188.555929153,-413.370872054,-350.964866544,2338.46573918,188.555721924,-413.370872054,-413.370872054,-5.11514131899,188.555721924,-9.93412689201e-16,207.295208799,99.4916795194,207.229066461,-99.5578215611,188.495559215,-1.70530256582e-13,0,146.682617117,11.1676600799,-118.488481876,-6.99389338698
0.079,-188.371558588,-188.371558588,-177.523716833,-188.371558588,2425.38494853,2994.08018528,-2.33095074623,188.55592822,94.2779641102,188.556135449,-188.371558588,-176.223743998,2357.14152217,188.55592822,-188.371558588,-188.371558588,-2.33095074623,188.55592822,1.43456537971e-16,207.295435599,102.67884773,207.229066461,-102.745216619,188.495559215,-1.66977542904e-13,0,147.348013698,-0.170360462511,-118.13996387,-7.24618962747
0.0792,37.6981196498,37.6981196498,3.46578398815,37.69811965,2431.19742861,2999.76313261,0.466484753649,188.556141023,94.2780705115,188.556348252,37.6981196498,-0.643861657762,2362.96968265,188.556141023,37.6981196498,37.6981196498,0.466484753649,188.556141023,1.43456251058e-16,207.29566955,105.867689461,207.229066433,-105.934292236,188.495559215,-1.70530256582e-13,0,147.113874297,-11.5429581567,-117.836660722,-7.49783075611
0.0794,263.553589652,263.553589652,184.364408512,263.553589652,2423.69006989,2988.40082743,3.2612695941,188.556360317,94.2781801587,188.556567547,263.553589652,174.859955023,2355.9250535,188.556360317,263.553589652,263.553589652,3.2612695941,188.556360317,1.43455964146e-16,207.295910639,109.040864885,207.229066461,-109.107708748,188.495559215,-1.66977542904e-13,0,145.979366036,-22.8756883534,-117.578486587,-7.74739071491
0.0796,487.911495585,487.911495585,364.217774164,487.911495585,2402.90155517,2960.05783262,6.03752325017,188.556586054,94.2782930271,188.556793283,487.911495585,349.37280019,2336.043211,188.556586054,487.911495585,487.911495585,6.03752325017,188.556586054,1.43455677234e-16,207.296158811,112.181101054,207.229066433,-112.248193099,188.495559215,-1.70530256582e-13,0,143.95024708,-34.0943017333,-117.365103666,-7.99345353721
0.0798,709.496991071,709.496991071,542.075347886,709.496991071,2368.93519694,2914.89519874,8.77947049476,188.556818148,94.2784090742,188.557025377,709.496991071,521.983058238,2303.42053822,188.556818148,709.496991071,709.496991071,8.77947049476,188.556818148,1.84875625085e-15,207.296413971,115.271270931,207.229066433,-115.33861811,188.495559215,-1.74082970261e-13,0,141.038808445,-45.1253853063,-117.195924227,-8.23462141524
0.08,927.050983125,927.050983125,716.994245787,927.050983125,2321.95884479,2853.16954889,11.4715310367,188.557056481,94.2785282404,188.55726371,927.050983125,691.785790141,2258.21423107,188.557056481,927.050983125,927.050983125,11.4715310367,188.557056481,-4.2498192736e-16,207.29667599,118.294472367,207.229066433,-118.362081559,188.495559215,-1.7763568394e-13,0,137.263746337,-55.8969913429,-117.070114038,-8.4695226629
0.0802,1139.33728657,1139.33728657,888.043111328,1139.33728657,2262.20464172,2775.2316205,14.0984080509,188.557300898,94.2786504489,188.557508127,1139.33728657,857.8862185,2200.64220034,188.557300898,1139.33728657,1139.33728657,14.0984080509,188.557300898,-4.24981077397e-16,207.296944698,121.234107375,207.229066433,-121.301985291,188.495559215,-1.74082970261e-13,0,132.649967298,-66.3392459354,-116.986597206,-8.69681954762
0.0804,1345.14964827,1345.14964827,1054.30603025,1345.14964827,2189.96864713,2681.52427245,16.6451750983,188.557551212,94.278775606,188.557758441,1345.14964827,1019.40326934,2130.98288872,188.557551212,1345.14964827,1345.14964827,16.6451750983,188.557551212,-4.24980227436e-16,207.29721989,124.07396093,207.229066433,-124.142114034,188.495559215,-1.7763568394e-13,0,127.228329487,-76.3849292523,-116.944062375,-8.91521592713
0.0806,1543.31860134,1543.31860134,1214.8865415,1543.31860134,2105.61026974,2572.57996858,19.0973609404,188.557807204,94.2789036021,188.558014433,1543.31860134,1175.4732419,2049.57493752,188.557807204,1543.31860134,1543.31860134,19.0973609404,188.557807204,1.84875510322e-15,207.297501324,126.798279464,207.229066461,-126.866714074,188.495559215,-1.81188397619e-13,0,121.035324445,-85.9700201389,-116.94097027,-9.12346466675
0.0808,1732.71811027,1732.71811027,1368.91170009,1732.71811027,2009.55152763,2449.01775215,21.4410317681,188.558068623,94.2790343113,188.558275852,1732.71811027,1325.25356152,1956.8167211,188.558068623,1732.71811027,1732.71811027,21.4410317681,188.558068623,-4.24983074983e-16,207.297788723,129.391849399,207.229066461,-129.460571401,188.495559215,-1.84741111298e-13,0,114.112704597,-95.0341983683,-116.975562521,-9.32037477537
0.081,1912.27196925,1912.27196925,1515.53623677,1912.27196925,1902.27606607,2311.53972833,23.6628703763,188.558335186,94.2791675929,188.558542415,1912.27196925,1467.92667079,1853.16566885,188.558335186,1912.27196925,1912.27196925,23.6628703763,188.558335186,1.84875225568e-15,207.298081779,131.840074331,207.22906649,-131.909089393,188.495559215,-1.7763568394e-13,0,106.50706255,-103.521298681,-117.045871735,-9.50481823865
0.0812,2080.95991744,2080.95991744,1653.94676651,2080.95991744,1784.32795218,2160.92707466,25.7502518348,188.558606583,94.2793032915,188.558813812,2080.95991744,1602.70400917,1739.13739404,188.558606583,2080.95991744,2080.95991744,25.7502518348,188.558606583,1.84874855818e-15,207.298380148,134.129052132,207.229066433,-134.198365536,188.495559215,-1.7763568394e-13,0,98.2693689398,-111.379711627,-117.149732744,-9.67573649053
0.0814,2237.82343627,2237.82343627,1783.36607365,2237.82343627,1656.31016858,1998.0356023,27.6913152257,188.558882475,94.2794412377,188.559089705,2237.82343627,1728.83011668,1615.30453928,188.558882475,2237.82343627,2237.82343627,27.6913152257,188.558882475,1.84874486069e-15,207.29868346,136.245650411,207.22906649,-136.315267147,188.495559215,-1.70530256582e-13,0,89.4544760804,-118.562727247,-117.284794978,-9.83214650559
0.0816,2381.97119594,2381.97119594,1903.05742084,2381.97119594,1518.88282955,1823.79089308,29.4750310396,188.559162499,94.2795812496,188.559369728,2381.97119594,1845.58680638,1482.29536228,188.559162499,2381.97119594,2381.97119594,29.4750310396,188.559162499,1.8487411632e-15,207.298991314,138.177580923,207.229066461,-138.247505493,188.495559215,-1.70530256582e-13,0,80.120595128,-125.028818628,-117.44853588,-9.97314645737
0.0818,2512.58412013,2512.58412013,2012.32889106,2512.58412013,1372.76103821,1639.1830402,31.0912638476,188.559446266,94.2797231328,188.559653495,2512.58412013,1952.29741963,1340.79196688,188.559446266,2512.58412013,2512.58412013,31.0912638476,188.559446266,1.84873746572e-15,207.299303282,139.913471639,207.229066433,-139.983708148,188.495559215,-1.63424829225e-13,0,70.328754637,-130.741863512,-117.638275294,-10.0979209298
0.082,2628.92004013,2628.92004013,2110.53770561,2628.92004013,1218.71241579,1445.26102231,32.5308298923,188.559733364,94.279866682,188.559940593,2628.92004013,2048.33110376,1191.52821106,188.559733364,2628.92004013,2628.92004013,32.5308298923,188.559733364,1.84873376825e-15,207.299618914,141.442936718,207.229066433,-141.513488869,188.495559215,-1.63424829225e-13,0,60.14224853,-135.671303184,-117.851190741,-10.205745632
0.0822,2730.31791205,2730.31791205,2197.0945082,2730.31791206,1057.55422269,1243.12674298,33.7855492724,188.560023363,94.2800116817,188.560230593,2730.31791205,2133.10710423,1035.28719776,188.560023363,2730.31791205,2730.31791205,33.7855492724,188.560023363,1.84873007079e-15,207.299937735,142.756643713,207.229066461,-142.82751474,188.495559215,-1.63424829225e-13,0,49.6260813779,-139.792238989,-118.084333499,-10.295991608
0.0824,2816.20157296,2816.20157296,2271.46755571,2816.20157296,890.150113055,1033.92876952,34.848292422,188.560315816,94.2801579078,188.560523045,2816.20157296,2206.09900748,872.898391304,188.560315816,2816.20157296,2816.20157296,34.848292422,188.560315816,6.39619533473e-15,207.300259252,143.846377283,207.229066433,-143.917569754,188.495559215,-1.56319401867e-13,0,38.8464186944,-143.085467878,-118.334645393,-10.3681288991
0.0826,2886.08301476,2886.08301476,2333.18678763,2886.08301476,717.406448533,818.855806552,35.7130206226,188.560610256,94.2803051279,188.560817485,2886.08301476,2266.83890594,705.234272021,188.560610256,2886.08301476,2886.08301476,35.7130206226,188.560610256,-2.69875538044e-15,207.300582955,144.705098271,207.229066461,-144.776614497,188.495559215,-1.56319401867e-13,0,27.8700495341,-145.5374594,-118.598976193,-10.4217296549
0.0828,2939.56515715,2939.56515715,2381.84771505,2939.56515715,540.268225856,599.129941543,36.3748203159,188.560906207,94.2804531035,188.561113436,2939.56515715,2314.92142083,533.206585656,188.560906207,2939.56515715,2939.56515715,36.3748203159,188.560906207,1.84871897846e-15,207.300908319,145.326999545,207.229066433,-145.398841056,188.495559215,-1.56319401867e-13,0,16.7638682079,-147.14027746,-118.874101539,-10.4564706566
0.083,2976.34410394,2976.34410394,2417.11508574,2976.34410394,359.714554429,375.999700693,36.8299310243,188.561203181,94.2806015905,188.56141041,2976.34410394,2350.00753642,357.762111575,188.561203181,2976.34410394,2976.34410394,36.8299310243,188.561203181,1.84871528102e-15,207.301234808,145.707554698,207.229066433,-145.779722741,188.495559215,-1.56319401867e-13,0,5.59438124654,-147.891451047,-119.156741273,-10.4721352568
0.0832,2996.21086982,2996.21086982,2438.72626981,2996.21086982,176.753752917,150.732954539,37.0757667178,188.561500682,94.2807503411,188.561707911,2996.21086982,2371.82818468,179.878022248,188.561500682,2996.21086982,2996.21086982,37.0757667178,188.561500682,-2.6987573778e-15,207.301561876,145.843562633,207.229066405,-145.916057726,188.495559215,-1.56319401867e-13,0,-5.5727549572,-147.793798841,-119.443578078,-10.4686147051
0.0834,2999.05256785,2999.05256785,2446.49431087,2999.05256785,-7.58198508065,-75.3902863299,37.110930509,188.561798209,94.2808991047,188.562005438,2999.05256785,2380.18752011,0.556773331846,188.561798209,2999.05256785,2999.05256785,37.110930509,188.561798209,6.3961859425e-15,207.301888973,145.73318401,207.229066461,-145.806006198,188.495559215,-1.4921397451e-13,0,-16.6731612812,-146.855213196,-119.731276329,-10.4459088695
0.0836,2984.85305094,2984.85305094,2440.31059473,2984.85305094,-192.242272443,-301.085144554,36.9352225901,188.56209526,94.2810476298,188.562302489,2984.85305094,2374.96583172,-179.179386728,188.56209526,2984.85305094,2984.85305094,36.9352225901,188.56209526,1.84870418875e-15,207.302215545,145.375971377,207.229066433,-145.449120135,188.495559215,-1.4921397451e-13,0,-27.6441240958,-145.088409519,-120.016501034,-10.404126332
0.0838,2953.69300359,2953.69300359,2420.14707342,2953.69300359,-376.164590814,-525.069176926,36.5496413687,188.56239133,94.2811956649,188.562598559,2953.69300359,2356.12202289,-358.294330353,188.56239133,2953.69300359,2953.69300359,36.5496413687,188.56239133,6.39616945274e-15,207.30254104,144.772891074,207.229066433,-144.846365347,188.495559215,-1.42108547152e-13,0,-38.4249418906,-142.510647337,-120.295936764,-10.3434838735
0.084,2905.74948339,2905.74948339,2386.05800845,2905.74948339,-558.280635933,-746.069661495,35.9563777942,188.562685921,94.2813429605,188.56289315,2905.74948339,2323.69561895,-535.744283144,188.562685921,2905.74948339,2905.74948339,35.9563777942,188.562685921,6.39615666041e-15,207.302864909,143.926336795,207.229066461,-144.000134977,188.495559215,-1.42108547152e-13,0,-48.9572285594,-139.143429566,-120.566306473,-10.2643053345
0.0842,2841.29491498,2841.29491498,2338.1811688,2841.29491498,-737.522962816,-962.830829422,35.1588029085,188.56297854,94.2814892699,188.563185769,2841.29491498,2277.80822948,-710.484398678,188.56297854,2841.29491498,2841.29491498,35.1588029085,188.56297854,1.84867490672e-15,207.303186609,142.840134323,207.229066433,-142.914254197,188.495559215,-1.42108547152e-13,0,-59.1851726282,-135.012186489,-120.824390079,-10.1670198736
0.0844,2760.6955421,2760.6955421,2276.7384636,2760.6955421,-912.831821084,-1174.12100051,34.1614486913,188.563268703,94.2816343513,188.563475932,2760.6955421,2218.66444285,-881.475557802,188.563268703,2760.6955421,2760.6955421,34.1614486913,188.563268703,1.84867120937e-15,207.30350561,141.519536525,207.229066461,-141.593975418,188.495559215,-1.35003119794e-13,0,-69.0557526342,-130.145950871,-121.067042729,-10.0521596164
0.0846,2664.40934644,2664.40934644,2202.03594736,2664.40934644,-1083.16218084,-1378.73958186,32.9699823081,188.563555938,94.2817779691,188.563763167,2664.40934644,2146.55208169,-1047.69139779,188.563555938,2664.40934644,2664.40934644,32.9699823081,188.563555938,-2.69880144937e-15,207.303821392,139.971209288,207.229066433,-140.045963904,188.495559215,-1.35003119794e-13,0,-78.5189098354,-124.577030343,-121.29121262,-9.92035672567
0.0848,2552.98344538,2552.98344538,2114.46319779,2552.98344538,-1247.49083092,-1575.52388988,31.5911739086,188.56383979,94.2819198948,188.564047019,2552.98344538,2061.84181841,-1208.12544376,188.56383979,2552.98344538,2552.98344538,31.5911739086,188.56383979,6.39614187102e-15,207.304133454,138.203206599,207.229066433,-138.27827327,188.495559215,-1.27897692437e-13,0,-87.5276802556,-118.340682826,-121.49395829,-9.77233988989
0.085,2427.05098312,2427.05098312,2014.49201029,2427.05098312,-1404.82353538,-1763.35575688,30.0328581572,188.564119818,94.2820599091,188.564327047,2427.05098312,1964.98608601,-1361.79833111,188.564119818,2427.05098312,2427.05098312,30.0328581572,188.564119818,1.84866011736e-15,207.304441313,136.224936455,207.229066405,-136.300310966,188.495559215,-1.27897692437e-13,0,-96.0382888939,-111.474800206,-121.672465273,-9.60893026941
0.0852,2287.32753303,2287.32753303,1902.67443227,2287.32753303,-1554.2021261,-1941.16788471,28.3038897149,188.564395606,94.2821978031,188.564602835,2287.32753303,1856.51730831,-1507.76498684,188.564395606,2287.32753303,2287.32753303,28.3038897149,188.564395606,6.39612538144e-15,207.30474451,134.047115684,207.229066461,-134.12279342,188.495559215,-1.27897692437e-13,0,-104.010209581,-104.01960491,-121.82406203,-9.4310369028
0.0854,2134.60703163,2134.60703163,1779.64009116,2134.60703163,-1694.71150582,-2107.9499094,26.4140929251,188.564666758,94.282333379,188.564873987,2134.60703163,1737.04539518,-1645.12174518,188.564666758,2134.60703163,2134.60703163,26.4140929251,188.564666758,1.8486436278e-15,207.30504261,131.68171531,207.229066461,-131.75769117,188.495559215,-1.27897692437e-13,0,-111.406194577,-96.0173632515,-121.946235063,-9.23965161938
0.0856,1969.75726726,1969.75726726,1646.09286372,1969.75726726,-1825.48644085,-2262.75414221,24.3742059903,188.564932905,94.2824664523,188.565140134,1969.75726726,1607.2545536,-1773.01326654,188.564932905,1969.75726726,1969.75726726,24.3742059903,188.564932905,4.12237441122e-15,207.305335207,129.141895443,207.229066433,-129.218163897,188.495559215,-1.27897692437e-13,0,-118.192278419,-87.5121186727,-122.036643117,-9.03584346618
0.0858,1793.71494917,1793.71494917,1502.80685293,1793.71494917,-1945.71811014,-2404.70095461,22.195819955,188.565193704,94.2825968522,188.565400933,1793.71494917,1467.89937344,-1890.63922621,188.565193704,1793.71494917,1793.71494917,22.195819955,188.565193704,6.39610064717e-15,207.305621926,126.441930741,207.229066433,-126.518485924,188.495559215,-1.20792265079e-13,0,-124.337760887,-78.5494471529,-122.093130418,-8.8207527009
0.086,1607.48038494,1607.48038494,1350.62174457,1607.48038494,-2054.66029697,-2532.98377651,19.891312843,188.565448846,94.2827244231,188.565656075,1607.48038494,1319.80026551,-1997.26064931,188.565448846,1607.48038494,1607.48038494,19.891312843,188.565448846,1.84861889359e-15,207.305902426,123.597126722,207.229066433,-123.673962342,188.495559215,-1.20792265079e-13,0,-129.8151741,-69.1762361871,-122.11373883,-8.59558436463
0.0862,1412.1117965,1412.1117965,1190.43752313,1412.1117965,-2151.63518653,-2646.8736793,17.4737793236,188.565698051,94.2828490256,188.56590528,1412.1117965,1163.83822553,-2092.20585411,188.565698051,1412.1117965,1412.1117965,17.4737793236,188.565698051,1.84861519636e-15,207.306176398,120.623726934,207.229066433,-120.700836555,188.495559215,-1.13686837722e-13,0,-134.600238822,-59.4404878472,-122.096718904,-8.36160149067
0.0864,1208.71930714,1208.71930714,1023.20864256,1208.71930714,-2236.0386688,-2745.72351786,14.9569563044,188.565941074,94.2829705371,188.566148303,1208.71930714,1000.94902688,-2174.87589422,188.565941074,1208.71930714,1208.71930714,14.9569563044,188.565941074,4.12234597983e-15,207.306443573,117.538812786,207.229066461,-117.616189648,188.495559215,-1.13686837722e-13,0,-138.671814929,-49.3911455972,-122.04053973,-8.12011796773
0.0866,998.458633569,998.458633569,849.937644554,998.458633569,-2307.34511069,-2828.97160768,12.3551448759,188.566177706,94.2830888529,188.566384935,998.458633569,832.116830015,-2244.74946211,188.566177706,998.458633569,998.458633569,12.3551448759,188.566177706,1.84860325445e-15,207.306703722,114.360195637,207.229066433,-114.437832596,188.495559215,-1.13686837722e-13,0,-142.011850781,-39.0779436675,-121.943897542,-7.87249111808
0.0868,782.52451887,782.52451887,671.668340084,782.52451887,-2365.11151528,-2896.1449165,9.68312904961,188.566407774,94.2832038868,188.566615003,782.52451887,658.367333894,-2301.38716452,188.566407774,782.52451887,782.52451887,9.68312904961,188.566407774,1.84859955724e-15,207.306956655,111.106301993,207.229066461,-111.184191912,188.495559215,-1.06581410364e-13,0,-144.605335842,-28.5512770562,-121.805723041,-7.62011401239
0.087,562.143943757,562.143943757,489.47855877,562.143943757,-2408.98103707,-2946.86175219,6.95609175249,188.566631143,94.2833155717,188.566838373,562.143943757,480.760469855,-2344.43513692,188.566631143,562.143943757,562.143943757,6.95609175249,188.566631143,7.11728619698e-16,207.307202225,107.796054453,207.229066461,-107.874189944,188.495559215,-1.06581410364e-13,0,-146.440260434,-17.8620894796,-121.625187371,-7.36440758526
0.0872,338.569154621,338.569154621,304.47259762,338.56915462,-2438.68579399,-2980.83393156,4.18952855444,188.56684772,94.2834238599,188.567054949,338.569154621,300.382780871,-2373.62793274,188.56684772,338.569154621,338.569154621,4.18952855444,188.56684772,7.11727196242e-16,207.307440325,104.448747069,207.229066405,-104.527120594,188.495559215,-9.94759830064e-14,0,-147.507585906,-7.06177602892,-121.401706737,-7.10681257566
0.0874,113.07054801,113.07054801,117.773382774,113.07054801,-2454.04895325,-2997.86841792,1.39915961942,188.567057447,94.2835287235,188.567264676,113.07054801,118.33949656,-2388.79066306,188.567057447,113.07054801,113.07054801,1.39915961942,188.567057447,1.1837475713e-18,207.307670896,101.083917677,207.229066433,-101.162521794,188.495559215,-9.94759830064e-14,0,-147.80122782,3.7979032574,-121.134945627,-6.84878135866
0.0876,-113.07054801,-113.07054801,-69.485513546,-113.07054801,-2454.98605823,-2997.86841792,-1.39915961966,188.567260309,94.2836301547,188.567467538,-113.07054801,-64.2535415938,-2389.84035104,188.567260309,-113.07054801,-113.07054801,-1.39915961966,188.567260309,-2.83033064883e-16,207.30789392,97.7212184668,207.229066461,-97.8000456261,188.495559215,-9.94759830064e-14,0,-147.318054008,14.6649030383,-120.824818621,-6.59176969422
0.0878,-338.56915462,-338.56915462,-256.167981763,-338.569154621,-2441.50558379,-2980.83393156,-4.18952855468,188.567456331,94.2837281656,188.56766356,-338.56915462,-246.278088325,-2376.7864879,188.567456331,-338.56915462,-338.56915462,-4.18952855468,188.567456331,-9.93574524036e-16,207.308109423,94.380284816,207.229066461,-94.4593275163,188.495559215,-9.94759830064e-14,0,-146.057898559,25.4869699611,-120.471490786,-6.33722846065
0.088,-562.143943757,-562.143943757,-441.143462681,-562.143943757,-2413.7087156,-2946.86175219,-6.95609175273,188.567645577,94.2838227886,188.567852806,-562.143943757,-426.621676669,-2349.73078575,188.567645577,-562.143943757,-562.143943757,-6.95609175273,188.567645577,-9.93572536889e-16,207.308317477,91.0806047022,207.229066433,-91.1598554115,188.495559215,-9.94759830064e-14,0,-144.023591938,36.211722106,-120.075376639,-6.08659539918
0.0882,-782.52451887,-782.52451887,-623.294993572,-782.52451887,-2371.78835238,-2896.1449165,-9.68312904985,188.567828151,94.2839140753,188.56803538,-782.52451887,-604.185755885,-2308.86612613,188.567828151,-782.52451887,-782.52451887,-9.68312904985,188.567828151,-3.26730503044e-15,207.308518195,87.8413889408,207.229066433,-87.9208404023,188.495559215,-9.23705556488e-14,0,-141.22100663,46.7867351146,-119.637137702,-5.84128693724
0.0884,-998.458633569,-998.458633569,-801.527067948,-998.458633569,-2316.02735527,-2828.97160768,-12.3551448761,188.568004194,94.2840020971,188.568211423,-998.458633569,-777.893628164,-2254.4747309,188.568004194,-998.458633569,-998.458633569,-12.3551448761,188.568004194,-2.13043125549e-15,207.308711735,84.6814447045,207.229066461,-84.7610896813,188.495559215,-9.23705556488e-14,0,-137.659116841,57.1596393335,-119.157678651,-5.6026901165
0.0886,-1208.71930714,-1208.71930714,-974.773290927,-1208.71930714,-2246.79605442,-2745.72351786,-14.9569563046,188.568173889,94.2840869443,188.568381118,-1208.71930714,-946.698168781,-2186.92556615,188.568173889,-1208.71930714,-1208.71930714,-14.9569563046,188.568173889,-3.26729423498e-15,207.308898294,81.6190516949,207.229066461,-81.6988832384,188.495559215,-8.52651282912e-14,0,-133.350070013,67.2782320542,-118.638142087,-5.37215469238
0.0888,-1412.1117965,-1412.1117965,-1142.0036939,-1412.1117965,-2164.54906452,-2646.8736793,-17.4737793238,188.568337451,94.2841687254,188.56854468,-1412.1117965,-1109.58918188,-2106.67103583,188.568337451,-1412.1117965,-1412.1117965,-17.4737793238,188.568337451,-9.93553219702e-16,207.309078112,78.6718437672,207.229066405,-78.7518551057,188.495559215,-8.52651282912e-14,0,-128.309267166,77.0906084676,-118.07990196,-5.15098542941
0.089,-1607.48038494,-1607.48038494,-1302.23169674,-1607.48038494,-2069.82142889,-2532.98377651,-19.8913128432,188.568495133,94.2842475665,188.568702362,-1607.48038494,-1265.60038349,-2014.24298573,188.568495133,-1607.48038494,-1607.48038494,-19.8913128432,188.568495133,-9.93551232598e-16,207.309251465,75.8566957116,207.229066433,-75.9368804369,188.495559215,-8.52651282912e-14,0,-122.555448393,86.5453144557,-117.484555673,-4.94043465719
0.0892,-1793.71494917,-1793.71494917,-1454.52059544,-1793.71494917,-1963.22416854,-2404.70095461,-22.1958199552,188.568647221,94.2843236105,188.56885445,-1793.71494917,-1413.81587967,-1910.24810131,188.568647221,-1793.71494917,-1793.71494917,-22.1958199552,188.568647221,-9.93549245497e-16,207.309418669,73.189617157,207.229066433,-73.2699690919,188.495559215,-7.81597009336e-14,0,-116.110779307,95.5915236557,-116.853914934,-4.7416951089
0.0894,-1969.75726726,-1969.75726726,-1597.98957293,-1969.75726726,-1845.43926269,-2262.75414221,-24.3742059906,188.568794033,94.2843970163,188.569001262,-1969.75726726,-1553.3761416,-1795.36272729,188.568794033,-1969.75726726,-1969.75726726,-24.3742059906,188.568794033,-3.2672817391e-15,207.309580071,70.6856535375,207.229066433,-70.7661668395,188.495559215,-7.81597009336e-14,0,-109.000933715,104.179240541,-116.189995379,-4.5558931039
0.0896,-2134.60703163,-2134.60703163,-1731.81912986,-2134.60703163,-1717.21415765,-2107.9499094,-26.4140929254,188.568935915,94.2844679573,188.569143144,-2134.60703163,-1683.48336658,-1670.32721456,188.568935915,-2134.60703163,-2134.60703163,-26.4140929254,188.568935915,3.55392823755e-15,207.309736054,68.3587953746,207.229066405,-68.4394646618,188.495559215,-7.1054273576e-14,0,-101.255167498,112.259530415,-115.495005049,-4.38408209294
0.0898,-2287.32753303,-2287.32753303,-1855.25594484,-2287.32753303,-1579.35583412,-1941.16788471,-28.3038897151,188.569073242,94.2845366209,188.569280471,-2287.32753303,-1803.40623938,-1535.93982547,188.569073242,-2287.32753303,-2287.32753303,-28.3038897151,188.569073242,-9.93547831693e-16,207.309887029,66.2218968272,207.229066433,-66.302717061,188.495559215,-7.1054273576e-14,0,-92.9063784369,119.784776394,-114.771331781,-4.22723662362
0.09,-2427.05098312,-2427.05098312,-1967.61708351,-2427.05098312,-1432.72454479,-1763.35575688,-30.0328581575,188.569206414,94.2846032069,188.569413643,-2427.05098312,-1912.48400767,-1393.05031985,188.569206414,-2427.05098312,-2427.05098312,-30.0328581575,188.569206414,-5.541014806e-15,207.310033436,64.2866029441,207.229066405,-64.3675696259,188.495559215,-7.1054273576e-14,0,-83.9911466613,126.708962527,-114.021529569,-4.08624674003
0.0902,-2552.98344538,-2552.98344538,-2068.29357837,-2552.98344538,-1278.22725185,-1575.52388988,-31.5911739089,188.569335852,94.2846679262,188.569543082,-2552.98344538,-2010.12989973,-1242.55325114,188.569335852,-2552.98344538,-2552.98344538,-31.5911739089,188.569335852,-9.93534762581e-16,207.310175739,62.5632875562,207.229066433,-62.6443965259,188.495559215,-6.39488462184e-14,0,-74.5497504541,132.987981331,-113.248304002,-3.96191286961
0.0904,-2664.40934644,-2664.40934644,-2156.75332348,-2664.40934644,-1116.81088589,-1378.73958186,-32.9699823083,188.569462,94.2847309999,188.569669229,-2664.40934644,-2095.83382521,-1085.38110533,188.569462,-2664.40934644,-2664.40934644,-32.9699823083,188.569462,-9.93532775513e-16,207.310314424,61.0610002875,207.229066405,-61.1422479452,188.495559215,-6.39488462184e-14,0,-64.6261523784,138.579963103,-112.454496831,-3.85494120581
0.0906,-2760.6955421,-2760.6955421,-2232.54331825,-2760.6955421,-949.455450697,-1174.12100051,-34.1614486915,188.569585314,94.2847926572,188.569792544,-2760.6955421,-2169.16440018,-922.497306067,188.569585314,-2760.6955421,-2760.6955421,-34.1614486915,188.569585314,-5.54099974985e-15,207.310449994,59.7874246538,207.229066433,-59.8688078808,188.495559215,-6.39488462184e-14,0,-54.2679510162,143.445623535,-111.643069781,-3.76593963398
0.0908,-2841.29491498,-2841.29491498,-2295.29122957,-2841.29491498,-777.167099141,-962.830829422,-35.1588029088,188.56970627,94.2848531349,188.569913499,-2841.29491498,-2229.770265,-754.88922209,188.56970627,-2841.29491498,-2841.29491498,-35.1588029088,188.56970627,-9.93519706461e-16,207.31058297,58.7488458753,207.229066405,-58.8303620769,188.495559215,-6.39488462184e-14,0,-43.5262941293,147.548625342,-110.817087675,-3.6954142034
0.091,-2905.74948339,-2905.74948339,-2344.70631688,-2905.74948339,-600.971195783,-746.069661495,-35.9563777945,188.56982535,94.2849126752,188.570032579,-2905.74948339,-2277.38074743,-583.561190169,188.56982535,-2905.74948339,-2905.74948339,-35.9563777945,188.56982535,-9.93517719424e-16,207.310713886,57.9501291513,207.229066405,-58.0317762814,188.495559215,-5.68434188608e-14,0,-32.455749628,150.855948897,-109.979700984,-3.6437661865
0.0912,-2953.69300359,-2953.69300359,-2380.57971389,-2953.69300359,-421.905489341,-525.069176926,-36.549641369,188.569943049,94.2849715246,188.570150278,-2953.69300359,-2311.80586575,-409.527686891,188.569943049,-2953.69300359,-2953.69300359,-36.549641369,188.569943049,-9.9351573239e-16,207.310843282,57.3947078586,207.229066433,-57.4764843735,188.495559215,-5.68434188608e-14,0,-21.114131496,153.338266236,-109.134127898,-3.61128972188
