time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.0041,2.41012068515,0.213502680059,4.07396782975e-10,1
0.00411,2.41012068515,0.213886955009,2.60023114151e-10,1
0.00412,2.41012068515,0.214269218332,1.07519326775e-10,1
0.00413,2.41012068515,0.214649467568,3.79358766622e-11,1
0.00414,2.41012068515,0.215027676538,2.17028173211e-10,1
0.00415,2.44251176848,0.215403808154,6.50004494673e-11,1
0.00416,2.44251176848,0.215777835606,7.91899879005e-11,1
0.00417,2.44251176848,0.216149754968,1.87007742625e-10,1
0.00418,2.44251176848,0.216519579481,4.81463757751e-11,1
0.00419,2.44251176848,0.216887320462,1.01266550701e-10,1
0.0042,2.47462140101,0.217252970267,2.50423681791e-10,1
0.00421,2.47462140101,0.217616500711,6.75015598972e-12,1
0.00422,2.47462140101,0.217977877831,1.37823974455e-10,1
0.00423,2.47462140101,0.218337080919,1.32331479108e-10,1
0.00424,2.47462140101,0.218694110674,6.37356833977e-12,1
0.00425,2.50642217787,0.219048980309,1.50656376263e-10,1
0.00426,2.50642217787,0.219401697046,1.17665877042e-10,1
0.00427,2.50642217787,0.219752248868,3.00488522953e-11,1
0.00428,2.50642217787,0.220100606858,1.74956937826e-10,1
0.00429,2.50642217787,0.220446740909,8.91517970558e-11,1
0.0043,2.53788431916,0.220790636046,4.59365878669e-11,1
0.00431,2.53788431916,0.221132296465,1.88428828096e-10,1
0.00432,2.53788431916,0.221471734382,8.05684408078e-11,1
0.00433,2.53788431916,0.221808952893,5.46123146705e-11,1
0.00434,2.53788431916,0.222143936526,2.04103400847e-10,1
0.00435,2.56897809574,0.222476656768,6.98676672073e-11,1
0.00436,2.56897809574,0.222807087823,3.38900463248e-10,1
0.00437,2.56897809574,0.223135219901,2.08096651022e-10,1
0.00438,2.56897809574,0.223461059603,6.54694076729e-11,1
0.00439,2.56897809574,0.223784617411,3.41593420217e-10,1
0.0044,2.59967569333,0.224105892494,2.00515160032e-10,1
0.00441,2.59967569333,0.2244248669,3.48734374711e-10,1
0.00442,2.59967569333,0.22474151348,3.34345884312e-10,1
0.00443,2.59967569333,0.225055810957,2.01922034648e-10,1
0.00444,2.59967569333,0.225367754041,6.35793639958e-11,1
0.00445,2.6299516369,0.225677350737,3.45096395904e-10,1
0.00446,2.6299516369,0.22598460929,2.08295602988e-10,1
0.00447,2.6299516369,0.226289525335,3.38324923632e-10,1
0.00448,2.6299516369,0.226592079398,6.78284095557e-11,1
0.00449,2.6299516369,0.226892246469,2.10938821965e-10,1
0.0045,2.65978122137,0.227190009769,7.94102561485e-11,1
0.00451,2.65978122137,0.22748536775,5.08748598804e-11,1
0.00452,2.65978122137,0.22777832895,1.82097892321e-10,1
0.00453,2.65978122137,0.228068899097,1.00257580016e-10,1
0.00454,2.65978122137,0.228357070814,3.39070993505e-11,1
0.00455,2.68914036112,0.228642824019,1.70750524831e-10,1
0.00456,2.68914036112,0.228926136407,2.98953750644e-10,1
0.00457,2.68914036112,0.229206995504,1.39266376209e-11,1
0.00458,2.68914036112,0.229485402717,1.43984379974e-10,1
0.00459,2.68914036112,0.229761366398,1.35152333769e-10,1
0.0046,2.7180072134,0.230034889668,3.6024516703e-12,1
0.00461,2.7180072134,0.230305962757,2.87514012598e-10,1
0.00462,2.7180072134,0.230574565791,2.51766607562e-10,1
