time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,THEV A_v_pu,THEV B_v_pu,THEV C_v_pu,saturated_transformer_internal_node_10_v_pu,saturated_transformer_internal_node_11_v_pu,saturated_transformer_internal_node_12_v_pu,saturated_transformer_internal_node_13_v_pu,saturated_transformer_internal_node_14_v_pu,saturated_transformer_internal_node_15_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu
0.003,119937.378169,119937.378169,160764.542122,160764.542122,-280702.864649,-280702.864649,119938.19442,160764.875595,-280703.070015,66.6318766803,119937.378025,160764.542169,89.3136345386,-280702.864758,-155.946035977,119937.378025,160764.542169,-280702.864758,119937.378169,160764.542122,-280702.864649,0,0,0,-5.40596291998e-06,0.00469926736952,0.00131544695404
0.0031,110244.727485,110244.727485,169369.49563,169369.49563,-279617.973422,-279617.973422,110246.439585,169368.776791,-279615.216376,61.2470707553,110244.72736,169369.495668,94.0941642601,-279617.97353,-155.343318628,110244.72736,169369.495668,-279617.97353,110244.727485,169369.49563,-279617.973422,0,0,0,0.00241860443444,0.00536104765843,0.00167001544708
0.0032,100396.88807,100396.88807,177733.29641,177733.29641,-278132.805636,-278132.805636,100398.018527,177731.995687,-278130.014214,55.7760488619,100396.887951,177733.296447,98.7407202482,-278132.805745,-154.518225414,100396.887951,177733.296447,-278132.805745,100396.88807,177733.29641,-278132.805636,0,0,0,0.00488416807065,0.00619199353733,0.00186413083313
0.0033,90407.2026759,90407.2026759,185843.273313,185843.273313,-276249.611092,-276249.611092,90406.9263902,185842.647692,-276249.574083,50.2262236471,90407.2025648,185843.273349,103.246262972,-276249.6112,-153.472006222,90407.2025648,185843.273349,-276249.6112,90407.2026759,185843.273313,-276249.611092,0,0,0,0.00721270644437,0.00705601234507,0.002202169626
0.0034,80286.997205,80286.997205,193688.268348,193688.268348,-273974.40998,-273974.40998,80287.3610644,193689.207126,-273976.568191,44.6038872031,80286.9969657,193688.268438,107.604593577,-273974.410089,-152.208005605,80286.9969657,193688.268438,-273974.410089,80286.997205,193688.268348,-273974.40998,0,0,0,0.0100136161282,0.00756275825462,0.00280418888366
0.0035,70052.6979922,70052.6979922,201258.214831,201258.214831,-271312.496487,-271312.496487,70053.7030054,201260.523598,-271314.226604,38.9181654263,70052.6977674,201258.214922,111.810119401,-271312.496595,-150.729164775,70052.6977674,201258.214922,-271312.496595,70052.6979922,201258.214831,-271312.496487,0,0,0,0.013895895044,0.00740241542647,0.00349158783911
0.0036,59719.1466572,59719.1466572,208544.353012,208544.353012,-268266.866364,-268266.866364,59720.4948011,208545.837854,-268266.332655,33.1773035817,59719.146447,208544.353102,115.857973946,-268266.866473,-149.03714804,59719.146447,208544.353102,-268266.866473,59719.1466572,208544.353012,-268266.866364,0,0,0,0.0171812249999,0.00720636265475,0.00402602709303
0.0037,49301.8518247,49301.8518247,215535.857255,215535.857255,-264839.302924,-264839.302924,49302.4205058,215534.797062,-264837.217568,27.3899175816,49301.8516469,215535.857344,119.742142969,-264839.303032,-147.132946129,49301.8516469,215535.857344,-264839.303032,49301.8518247,215535.857255,-264839.302924,0,0,0,0.0209583417261,0.00718811193419,0.00435583007828
0.0038,38814.2242501,38814.2242501,222219.940658,222219.940658,-261033.52675,-261033.52675,38814.2847733,222217.46953,-261031.754303,21.5634578318,38814.2240972,222219.940747,123.455522637,-261033.526859,-145.018626033,38814.2240972,222219.940747,-261033.526859,38814.2242501,222219.940658,-261033.52675,0,0,0,0.0248694352698,0.00738248744888,0.00461962235087
0.0039,28270.5024687,28270.5024687,228585.413488,228585.413488,-256855.563959,-256855.563959,28270.9918182,228584.358814,-256855.350633,15.7058346338,28270.5023409,228585.413576,126.991896431,-256855.564068,-142.697535593,28270.5023409,228585.413576,-256855.564068,28270.5024687,228585.413488,-256855.563959,0,0,0,0.0278455545717,0.00757442778402,0.0049729826253
0.004,17686.3833048,17686.3833048,234624.747306,234624.747306,-252312.736945,-252312.736945,17687.5242367,234626.417217,-252313.941454,9.8257684456,17686.3832021,234624.747386,130.347081881,-252312.737054,-140.173742808,17686.3832021,234624.747386,-252312.737054,17686.3833048,234624.747306,-252312.736945,0,0,0,0.0298149267335,0.00710906200854,0.00546664855588
0.0041,7078.12696425,7078.12696425,240332.571431,240332.571431,-247412.460677,-247412.460677,7078.92171555,240335.058642,-247413.980358,3.93229271489,7078.12688681,240332.57151,133.518095284,-247412.460786,-137.451367103,7078.12688681,240332.57151,-247412.460786,7078.12696425,240332.571431,-247412.460677,0,0,0,0.0308181401671,0.00648641093245,0.00603750927229
0.0042,-3539.27975157,-3539.27975157,245701.606572,245701.606572,-242161.9148,-242161.9148,-3539.74034077,245702.170798,-242162.430457,-1.96626655765,-3539.27980377,245701.606651,136.500892584,-242161.914909,-134.534397172,-3539.27980377,245701.606651,-242161.914909,-3539.27975157,245701.606572,-242161.9148,0,0,0,0.0309575589371,0.00591044724601,0.00656163424074
0.0043,-14152.0957304,-14152.0957304,250722.06592,250722.06592,-236567.859261,-236567.859261,-14153.3722324,250720.126725,-236566.754492,-7.86227542079,-14152.0957574,250722.065999,139.290036666,-236567.85937,-131.426588539,-14152.0957574,250722.065999,-236567.85937,-14152.0957304,250722.06592,-236567.859261,0,0,0,0.0302595853716,0.00555806361429,0.00693877795547
0.0044,-24746.0793593,-24746.0793593,255384.169019,255384.169019,-230636.862112,-230636.862112,-24746.8914076,255381.795632,-230634.904225,-13.7478218673,-24746.0793611,255384.169098,141.880093943,-230636.862221,-128.131590123,-24746.0793611,255384.169098,-230636.862221,-24746.0793593,255384.169019,-230636.862112,0,0,0,0.0286318151373,0.00534846282756,0.00717304340452
0.0045,-35305.3425295,-35305.3425295,259681.088541,259681.088541,-224376.314615,-224376.314615,-35305.243896,259680.553034,-224375.309138,-19.6140791701,-35305.3425061,259681.08862,144.267271456,-224376.314729,-124.653508183,-35305.3425061,259681.08862,-224376.314729,-35305.3425295,259681.088541,-224376.314615,0,0,0,0.0259816801195,0.00504995356459,0.00718624338455
0.0046,-45813.4331955,-45813.4331955,263608.912933,263608.912933,-217795.54869,-217795.54869,-45813.4257009,263610.290161,-217796.86446,-25.451907304,-45813.4331472,263608.913012,146.449396118,-217795.548804,-120.997527114,-45813.4331472,263608.913012,-217795.548804,-45813.4331955,263608.912933,-217795.54869,0,0,0,0.0223434701327,0.00454126769693,0.00719326261373
0.0047,-56255.355465,-56255.355465,267163.923822,267163.923822,-210906.201586,-210906.201586,-56256.5041211,267165.42264,-210908.918519,-31.2529752177,-56255.3553919,267163.923901,148.424402167,-210906.201701,-117.170112056,-56255.3553919,267163.923901,-210906.201701,-56255.355465,267163.923822,-210906.201586,0,0,0,0.0178362408626,0.00391855872235,0.00739461960941
0.0048,-66617.6626917,-66617.6626917,270340.774174,270340.774174,-203719.846713,-203719.846713,-66619.6389706,270340.898436,-203721.259465,-37.0098125254,-66617.6625457,270340.774253,150.18931903,-203719.846827,-113.177692682,-66617.6625457,270340.774253,-203719.846827,-66617.6626917,270340.774174,-203719.846713,0,0,0,0.0150667175319,0.00336859388055,0.00761351136116
0.0049,-76887.3216632,-76887.3216632,273133.356525,273133.356525,-196245.674074,-196245.674074,-76888.1036678,273132.205021,-196244.101354,-42.7151786125,-76887.3215026,273133.356604,151.740753669,-196245.67419,-109.02537455,-76887.3215026,273133.356604,-196245.67419,-76887.3216632,273133.356525,-196245.674074,0,0,0,0.0114401333077,0.00294464305904,0.00759888761881
0.005,-87048.8883959,-87048.8883959,275536.883678,275536.883678,-188490.60985,-188490.60985,-87047.3061625,275535.375798,-188488.069636,-48.3604935592,-87048.8884066,275536.883758,153.076046532,-188490.609912,-104.717005506,-87048.8884066,275536.883758,-188490.609912,-87048.8883959,275536.883678,-188490.60985,0,0,0,0.00801618088914,0.00260162821867,0.00710703953581
0.0051,-97083.172041,-97083.172041,277548.22807,277548.22807,-180464.606612,-180464.606612,-97082.809672,277546.995729,-180464.186057,-53.9350955804,-97083.1720447,277548.22815,154.193460083,-180464.606675,-100.25811482,-97083.1720447,277548.22815,-180464.606675,-97083.172041,277548.22807,-180464.606612,0,0,0,0.00561942013744,0.0022562109528,0.00617376982804
0.0052,-106978.523977,-106978.523977,279164.249517,279164.249517,-172181.405159,-172181.405159,-106980.353197,279164.206192,-172183.852996,-59.4325133185,-106978.523973,279164.249596,155.091249775,-172181.405224,-95.6563362353,-106978.523973,279164.249596,-172181.405224,-106978.523977,279164.249517,-172181.405159,0,0,0,0.0031616403749,0.00183725655184,0.00554244056303
0.0053,-116723.599597,-116723.599597,280383.194937,280383.194937,-163656.201694,-163656.201694,-116725.871786,280384.709043,-163658.837257,-64.8464442152,-116723.599587,280383.195016,155.768441675,-163656.20176,-90.9201120886,-116723.599587,280383.195016,-163656.20176,-116723.599597,280383.194937,-163656.201694,0,0,0,0.000601431488128,0.00127393088765,0.00510844881011
0.0054,-126304.830553,-126304.830553,281204.989822,281204.989822,-154901.151968,-154901.151968,-126305.516524,281206.769879,-154901.253356,-70.1693502926,-126304.830527,281204.989901,156.22499439,-154901.15203,-86.0561955724,-126304.830527,281204.989901,-154901.15203,-126304.830553,281204.989822,-154901.151968,0,0,0,-0.00145395613407,0.000611131883801,0.00469236755551
0.0055,-135707.502957,-135707.502957,281629.245656,281629.245656,-145925.764887,-145925.764887,-135705.674211,281629.220509,-145923.546297,-75.3930572509,-135707.503052,281629.245735,156.460692075,-145925.76495,-81.0698694168,-135707.503052,281629.245735,-145925.76495,-135707.502957,281629.245656,-145925.764887,0,0,0,-0.00332876578571,2.64845581039e-05,0.00402904638361
0.0056,-144913.930774,-144913.930774,281654.213261,281654.213261,-136739.888448,-136739.888448,-144912.98671,281651.460605,-136738.473895,-80.5077393709,-144913.930868,281654.213341,156.474562967,-136739.888513,-75.9666047293,-144913.930868,281654.213341,-136739.888513,-144913.930774,281654.213261,-136739.888448,0,0,0,-0.00398839523385,-0.000318753242137,0.00332058033551
0.0057,-153913.382509,-153913.382509,281276.363388,281276.363388,-127358.381978,-127358.381978,-153914.369926,281273.458565,-127359.088639,-85.5074347787,-153913.382602,281276.363467,156.264646371,-127358.382081,-70.7546567119,-153913.382602,281276.363467,-127358.382081,-153913.382509,281276.363388,-127358.381978,0,0,0,-0.00452695017042,-0.000506578145597,0.00166866269862
0.0058,-162695.474359,-162695.474359,280495.560179,280495.560179,-117796.541136,-117796.541136,-162697.0324,280495.751548,-117798.719149,-90.3863746942,-162695.47445,280495.560258,155.83086681,-117796.541245,-65.442522914,-162695.47445,280495.560258,-117796.541245,-162695.474359,280495.560179,-117796.541136,0,0,0,-0.00496721362025,-0.000849106580672,-0.000462551050532
0.0059,-171248.093833,-171248.093833,279316.134603,279316.134603,-108069.102087,-108069.102087,-171248.493488,279319.444721,-108070.951233,-95.1378299584,-171248.093925,279316.134682,155.175630379,-108069.102156,-60.0383900869,-171248.093925,279316.134682,-108069.102156,-171248.093833,279316.134603,-108069.102087,0,0,0,-0.0055323037524,-0.00152215384971,-0.00291229307719
0.006,-179557.19733,-179557.19733,277743.520907,277743.520907,-98189.3230358,-98189.3230358,-179556.601096,277746.209678,-98189.6085821,-99.7539985669,-179557.19742,277743.520986,154.301956103,-98189.3231122,-54.5496239512,-179557.19742,277743.520986,-98189.3231122,-179557.19733,277743.520907,-98189.3230358,0,0,0,-0.00628605044141,-0.00233278803711,-0.0053716587039
0.0061,-187609.653394,-187609.653394,275779.703919,275779.703919,-88169.1007439,-88169.1007439,-187609.548949,275778.282074,-88168.7331246,-104.227585269,-187609.653484,275779.703999,153.210946666,-88169.1008273,-48.9828337929,-187609.653484,275779.703999,-88169.1008273,-187609.653394,275779.703919,-88169.1007439,0,0,0,-0.00709696275438,-0.00288893549678,-0.00769817990638
0.0062,-195395.101803,-195395.101803,273422.811367,273422.811367,-78022.7258632,-78022.7258632,-195395.893368,273418.458441,-78022.5650728,-108.552834379,-195395.101882,273422.811447,151.901561915,-78022.7259617,-43.3459588676,-195395.101882,273422.811447,-78022.7259617,-195395.101803,273422.811367,-78022.7258632,0,0,0,-0.007412496911,-0.0030652393906,-0.0109246150931
0.0063,-202904.179936,-202904.179936,270672.71247,270672.71247,-67765.1682829,-67765.1682829,-202904.56953,270670.092216,-67765.5226868,-112.724544452,-202904.180014,270672.712549,150.373729194,-67765.168396,-37.6473157756,-202904.180014,270672.712549,-67765.168396,-202904.179936,270672.71247,-67765.1682829,0,0,0,-0.00735198733482,-0.00317280023736,-0.0147407938594
0.0064,-210125.538195,-210125.538195,267535.255665,267535.255665,-57411.2958269,-57411.2958269,-210124.907196,267537.088981,-57412.1817849,-116.736410151,-210125.538273,267535.255744,148.630697636,-57411.2959547,-31.8951644193,-210125.538273,267535.255744,-57411.2959547,-210125.538195,267535.255665,-57411.2958269,0,0,0,-0.00737055617779,-0.00360478872188,-0.0179670376042
0.0065,-217047.069354,-217047.069354,264020.096519,264020.096519,-46975.0331947,-46975.0331947,-217046.645871,264023.900902,-46977.2550312,-120.581705239,-217047.069431,264020.096599,146.677831444,-46975.0332393,-26.0972406885,-217047.069431,264020.096599,-46975.0332393,-217047.069354,264020.096519,-46975.0331947,0,0,0,-0.00743629254913,-0.00437314312303,-0.0219421099481
0.0066,-223659.194666,-223659.194666,260134.099774,260134.099774,-36473.6259803,-36473.6259803,-223659.949386,260135.520413,-36475.5710276,-124.25510819,-223659.194743,260134.099854,144.518944363,-36473.6260499,-20.2631255833,-223659.194743,260134.099854,-36473.6260499,-223659.194666,260134.099774,-36473.6259803,0,0,0,-0.00742873605713,-0.00511322635926,-0.0254605460064
0.0067,-229954.353462,-229954.353462,255879.947819,255879.947819,-25921.6911076,-25921.6911076,-229955.419874,255877.473115,-25922.0532416,-127.752418647,-229954.353565,255879.947899,142.15552661,-25921.6912023,-14.4009395568,-229954.353565,255879.947899,-25921.6912023,-229954.353462,255879.947819,-25921.6911076,0,0,0,-0.00719811878008,-0.00550481309801,-0.0281264234267
0.0068,-235924.140521,-235924.140521,251259.396188,251259.396188,-15333.3208618,-15333.3208618,-235924.111128,251255.809927,-15331.6987996,-131.068967014,-235924.140624,251259.396268,139.588553482,-15333.3209817,-8.5185116565,-235924.140624,251259.396268,-15333.3209817,-235924.140521,251259.396188,-15333.3208618,0,0,0,-0.00674754814288,-0.00562130210968,-0.0300326621368
0.0069,-241558.913425,-241558.913425,246278.153693,246278.153693,-4721.55391774,-4721.55391774,-241557.54131,246277.098484,-4719.55717462,-134.199396405,-241558.913528,246278.153772,136.82119654,-4721.55406283,-2.62308559046,-241558.913528,246278.153772,-4721.55406283,-241558.913425,246278.153693,-4721.55391774,0,0,0,-0.00641764737089,-0.00580667150146,-0.0311204275168
0.007,-246848.734137,-246848.734137,240946.390381,240946.390381,5899.35704202,5899.35704202,-246847.705008,240948.413809,5899.29119934,-137.138185689,-246848.73424,240946.39046,133.859105811,5899.35687167,3.27742048426,-246848.73424,240946.39046,5899.35687167,-246848.734137,240946.390381,5899.35704202,0,0,0,-0.00613208046383,-0.00627892140076,-0.0311746200699
0.0071,-251786.387647,-251786.387647,235274.722409,235274.722409,16512.1793787,16512.1793787,-251787.084611,235277.328253,16509.7563577,-139.881326528,-251786.38775,235274.722489,130.70817916,16512.1791831,9.1734328795,-251786.38775,235274.722489,16512.1791831,-251786.387647,235274.722409,16512.1793787,0,0,0,-0.00572210911566,-0.00692693841715,-0.030043677603
0.0072,-256367.194804,-256367.194804,229271.126284,229271.126284,27098.7196212,27098.7196212,-256368.660988,229271.900739,27096.7602489,-142.426219393,-256367.194907,229271.126363,127.37284798,27098.7194005,15.0548441114,-256367.194907,229271.126363,27098.7194005,-256367.194804,229271.126284,27098.7196212,0,0,0,-0.00516298655012,-0.00748939597976,-0.0278586689967
0.0073,-260585.843086,-260585.843086,222941.7765,222941.7765,37643.7826593,37643.7826593,-260585.92347,222940.665309,37645.2581611,-144.769912883,-260585.843189,222941.776558,123.856542532,37643.7824134,20.9132124519,-260585.843189,222941.776558,37643.7824134,-260585.843086,222941.7765,37643.7826593,0,0,0,-0.00462523684977,-0.00755452115287,-0.0249329647767
0.0074,-264434.56344,-264434.56344,216294.447655,216294.447655,48136.0010326,48136.0010326,-264432.879096,216292.618995,48140.2601015,-146.908090857,-264434.563543,216294.447714,120.163582063,48136.0007618,26.7422226454,-264434.563543,216294.447714,48136.0007618,-264434.56344,216294.447655,48136.0010326,0,0,0,-0.00424793579881,-0.007395316676,-0.0213978729347
0.0075,-267905.439851,-267905.439851,209338.467371,209338.467371,58564.7698948,58564.7698948,-267904.061132,209337.209034,58566.8520981,-148.83635553,-267905.439954,209338.46743,116.299148572,58564.7697555,32.5359831975,-267905.439954,209338.46743,58564.7697555,-267905.439851,209338.467371,58564.7698948,0,0,0,-0.00394879439111,-0.00723593439577,-0.0177477526076
0.0076,-270994.341852,-270994.341852,202083.775043,202083.775043,68911.077237,68911.077237,-270994.536837,202084.319444,68910.2173932,-150.552412197,-270994.341955,202083.775102,112.268763946,68911.077083,38.2839317128,-270994.341955,202083.775102,68911.077083,-270994.341852,202083.775043,68911.077237,0,0,0,-0.00353669262517,-0.00719217271971,-0.0144600033544
0.0077,-273698.818851,-273698.818851,194542.039357,194542.039357,79157.6048594,79157.6048594,-273699.914476,194544.256978,79155.6574987,-152.054899419,-273698.818954,194542.039417,108.078910787,79157.6046909,43.9764470505,-273698.818954,194542.039417,79157.6046909,-273698.818851,194542.039357,79157.6048594,0,0,0,-0.00298424483846,-0.00732512066075,-0.0104161205834
0.0078,-276016.022096,-276016.022096,186725.533607,186725.533607,89288.3027578,89288.3027578,-276016.349561,186727.736478,89288.6130836,-153.342234555,-276016.022199,186725.533676,103.736407598,89288.3025293,49.6046125163,-276016.022199,186725.533676,89288.3025293,-276016.022096,186725.533607,89288.3027578,0,0,0,-0.0024238167075,-0.00711666495966,-0.0073295515467
0.0079,-277941.289958,-277941.289958,178645.779451,178645.779451,99292.378317,99292.378317,-277940.55031,178645.865646,99294.6846635,-154.411827812,-277941.290061,178645.779521,99.2476552895,99292.3780816,55.1624322675,-277941.290061,178645.779521,99292.3780816,-277941.289958,178645.779451,99292.378317,0,0,0,-0.0019631661343,-0.00647412261286,-0.00512490346168
0.008,-279470.721196,-279470.721196,170312.344284,170312.344284,109157.416171,109157.416171,-279469.782328,170310.129265,109159.653063,-155.261511833,-279470.721299,170312.344355,94.6179690863,109157.415929,60.6430088494,-279470.721299,170312.344355,109157.415929,-279470.721196,170312.344284,109157.416171,0,0,0,-0.00156384786243,-0.00563129687047,-0.00277339760638
0.0081,-280602.253402,-280602.253402,161734.579608,161734.579608,118869.278294,118869.278294,-280601.872493,161732.37287,118869.499623,-155.890140836,-280602.253505,161734.579689,89.8525442719,118869.27809,66.0384878278,-280602.253505,161734.579689,118869.27809,-280602.253402,161734.579608,118869.278294,0,0,0,-0.00114085840695,-0.00474301811476,-0.000292490707366
0.0082,-281335.300146,-281335.300146,152924.128382,152924.128382,128411.272034,128411.272034,-281335.212043,152924.785924,128410.426119,-156.297389027,-281335.300249,152924.128465,84.9578491471,128411.271825,71.3395954583,-281335.300249,152924.128465,128411.271825,-281335.300146,152924.128382,128411.272034,0,0,0,-0.000669839289557,-0.00408078203025,0.00205318455085
0.0083,-281668.820736,-281668.820736,143896.641392,143896.641392,137769.279915,137769.279915,-281668.758863,143899.884489,137768.874373,-156.482678244,-281668.820839,143896.641477,79.9425785982,137769.279692,76.5384887176,-281668.820839,143896.641477,137769.279692,-281668.820736,143896.641392,137769.279915,0,0,0,-0.000189438695605,-0.0037449624343,0.00353597038674
0.0084,-281601.750687,-281601.750687,134668.093963,134668.093963,146931.396888,146931.396888,-281602.038963,134670.493445,146931.545519,-156.445417105,-281601.75079,134668.094049,74.8156078049,146931.396664,81.628553702,-281601.75079,134668.094049,146931.396664,-281601.750687,134668.093963,146931.396888,0,0,0,0.000304188850441,-0.0035401361435,0.00406152546617
0.0085,-281134.719439,-281134.719439,125249.893244,125249.893244,155884.924782,155884.924782,-281135.147158,125249.72826,155885.418898,-156.185955301,-281134.719542,125249.893207,69.5832740037,155884.924557,86.6027358649,-281134.719542,125249.893207,155884.924557,-281134.719439,125249.893244,155884.924782,0,0,0,0.000827405510105,-0.00164476425327,0.0045767246922
0.0086,-280268.803844,-280268.803844,115653.854514,115653.854514,164617.194985,164617.194985,-280268.746924,115650.976358,164617.770567,-155.704891081,-280268.803946,115653.854482,64.2521413787,164617.194758,91.4539970879,-280268.803946,115653.854482,164617.194758,-280268.803844,115653.854514,164617.194985,0,0,0,0.00134253092181,0.000769096827511,0.00511244071215
0.0087,-279005.289329,-279005.289329,105889.609205,105889.609205,173115.306516,173115.306516,-279004.069466,105887.87809,173116.191376,-155.002938573,-279005.289432,105889.609184,58.8275606579,173115.306281,96.1751701561,-279005.289432,105889.609184,173115.306281,-279005.289329,105889.609205,173115.306516,0,0,0,0.00177142663637,0.0037947708761,0.00573726957877
0.0088,-277344.419691,-277344.419691,95972.4857854,95972.4857854,181367.96039,181367.96039,-277342.911958,95974.3073529,181368.604605,-154.080233219,-277344.419794,95972.4857718,53.318047651,181367.960154,100.759977863,-277344.419794,95972.4857718,181367.960154,-277344.419691,95972.4857854,181367.96039,0,0,0,0.00211419303918,0.00629793362556,0.00639889065791
0.0089,-275287.667618,-275287.667618,85920.7265601,85920.7265601,189363.751662,189363.751662,-275287.634996,85924.3518737,189363.283122,-152.937593178,-275287.667721,85920.7265535,47.7337369742,189363.751425,105.202084125,-275287.667721,85920.7265535,189363.751425,-275287.667618,85920.7265601,189363.751662,0,0,0,0.00251222025064,0.00826904807425,0.0071611718944
0.009,-272839.373219,-272839.373219,75751.0818224,75751.0818224,197090.516668,197090.516668,-272841.159241,75752.293189,197088.866053,-151.577429623,-272839.373322,75751.0819359,42.0839344088,197090.516477,109.494731376,-272839.373322,75751.0819359,197090.516477,-272839.373219,75751.0818224,197090.516668,0,0,0,0.00308627326804,0.0116148176405,0.0074594680701
0.0091,-270005.993775,-270005.993775,65472.9931201,65472.9931201,204534.480509,204534.480509,-270006.96127,65472.5863504,204534.37492,-150.003329932,-270005.993878,65472.9932481,36.3738851378,204534.480317,113.630266843,-270005.993878,65472.9932481,204534.480317,-270005.993775,65472.9931201,204534.480509,0,0,0,0.00371570141559,0.0152917166097,0.00756538476756
0.0092,-266790.492695,-266790.492695,55100.3385517,55100.3385517,211687.138921,211687.138921,-266789.068632,55099.8393841,211689.229248,-148.216940443,-266790.492798,55100.3386945,30.6112992747,211687.138728,117.60396596,-266790.492798,55100.3386945,211687.138728,-266790.492695,55100.3385517,211687.138921,0,0,0,0.00416358381164,0.0185098103272,0.00746677597738
0.0093,-263194.457664,-263194.457664,44647.4995608,44647.4995608,218541.117356,218541.117356,-263192.05413,44648.7925311,218543.261598,-146.219143204,-263194.457767,44647.4995336,24.8041664076,218541.117164,121.411731758,-263194.457767,44647.4995336,218541.117164,-263194.457664,44647.4995608,218541.117356,0,0,0,0.00441787491474,0.0228278640046,0.00723899083079
0.0094,-259221.301493,-259221.301493,34133.8729911,34133.8729911,225087.468398,225087.468398,-259221.029316,34134.2973007,225086.732016,-144.01183422,-259221.301596,34133.8729889,18.9632627716,225087.468205,125.048593447,-259221.301596,34133.8729889,225087.468205,-259221.301493,34133.8729911,225087.468398,0,0,0,0.00473387846666,0.0262589971213,0.00716705280658
0.0095,-254879.867582,-254879.867582,23571.3599886,23571.3599886,231312.940975,231312.940975,-254881.637236,23571.2953661,231310.34187,-141.599926492,-254879.867685,23571.3600115,13.0952000064,231312.940778,128.507189321,-254879.867685,23571.3600115,231312.940778,-254879.867582,23571.3599886,231312.940975,0,0,0,0.00526809274565,0.0288283223561,0.00713727156622
0.0096,-250178.934629,-250178.934629,12974.0354846,12974.0354846,237206.352368,237206.352368,-250180.044403,12974.797331,237205.247072,-138.988297073,-250178.934732,12974.0355327,7.20779751818,237206.35217,131.781306761,-250178.934732,12974.0355327,237206.35217,-250178.934629,12974.0354846,237206.352368,0,0,0,0.00586371939087,0.0304335593154,0.00694491240455
0.0097,-245123.971051,-245123.971051,2358.49152154,2358.49152154,242761.338148,242761.338148,-245122.932037,2359.8613989,242763.070638,-136.179983975,-245123.971155,2358.49159489,1.31027310828,242761.33795,134.867409972,-245123.971155,2358.49159489,242761.33795,-245123.971051,2358.49152154,242761.338148,0,0,0,0.00629042275928,0.0310050888526,0.0065022306112
0.0098,-239719.066302,-239719.066302,-8258.43912829,-8258.43912829,247973.771322,247973.771322,-239717.486571,-8258.42802537,247975.914597,-133.177259114,-239719.066406,-8258.43902969,-4.58802168315,247973.771124,137.76320618,-239719.066406,-8258.43902969,247973.771124,-239719.066302,-8258.43912829,247973.771322,0,0,0,0.00655744691297,0.0306602504419,0.00587025583266
0.0099,-233971.362183,-233971.362183,-18862.8271315,-18862.8271315,252836.656656,252836.656656,-233971.38944,-18864.9817715,252836.371212,-129.984090159,-233971.362286,-18862.8270077,-10.4793483376,252836.656458,140.464809143,-233971.362286,-18862.8270077,252836.656458,-233971.362183,-18862.8271315,252836.656656,0,0,0,0.00687389425674,0.0295575486144,0.00533858668626
0.01,-227891.535731,-227891.535731,-29442.4999673,-29442.4999673,257339.77173,257339.77173,-227892.806162,-29444.7273463,257337.533509,-126.606408797,-227891.535834,-29442.4998184,-16.3569443435,257339.771532,142.96653974,-227891.535834,-29442.4998184,257339.771532,-227891.535731,-29442.4999673,257339.77173,0,0,0,0.00733588603221,0.0276342279105,0.00503495932441
0.0101,-221489.656572,-221489.656572,-39982.7664386,-39982.7664386,261474.380288,261474.380288,-221490.374737,-39982.6303524,261473.005089,-123.049809242,-221489.656636,-39982.7662646,-22.2126479248,261474.38009,145.263544494,-221489.656636,-39982.7662646,261474.38009,-221489.656572,-39982.7664386,261474.380288,0,0,0,0.00745141059993,0.0246450829613,0.00477668721422
0.0102,-214774.030951,-214774.030951,-50465.5316249,-50465.5316249,265236.10075,265236.10075,-214773.193369,-50463.7158529,265236.909222,-119.31890612,-214774.031015,-50465.531426,-28.0364063478,265236.100552,147.353389196,-214774.031015,-50465.531426,265236.100552,-214774.030951,-50465.5316249,265236.10075,0,0,0,0.00743308191425,0.0204916216072,0.004336348653
0.0103,-207751.418902,-207751.418902,-60872.9536957,-60872.9536957,268622.736418,268622.736418,-207750.807542,-60873.0896519,268623.897194,-115.417454982,-207751.418967,-60872.9534422,-33.8183074679,268622.73622,149.234853456,-207751.418967,-60872.9534422,268622.73622,-207751.418902,-60872.9536957,268622.736418,0,0,0,0.00734089127838,0.0166501567713,0.00375296557064
0.0104,-200432.435613,-200432.435613,-71193.0870076,-71193.0870076,271629.404944,271629.404944,-200433.196449,-71195.9594595,271629.155908,-111.351353155,-200432.435679,-71193.0867395,-39.5517148552,271629.404746,150.905224859,-200432.435679,-71193.0867395,271629.404746,-200432.435613,-71193.0870076,271629.404944,0,0,0,0.00734247489455,0.0133360164401,0.00322977395498
0.0105,-192829.678168,-192829.678168,-81414.5336474,-81414.5336474,274249.601363,274249.601363,-192830.758816,-81417.6559131,274248.414729,-107.127599019,-192829.678234,-81414.5333648,-45.2302963138,274249.601165,152.360889536,-192829.678234,-81414.5333648,274249.601165,-192829.678168,-81414.5336474,274249.601363,0,0,0,0.0074377789039,0.00964589579985,0.00283019220663
