time_s,dc_link_voltage_v,active_power_w,reactive_power_var,phase_a_current_a,phase_b_current_a,phase_c_current_a,line_ab_voltage_v,line_bc_voltage_v,line_ca_voltage_v,blocked
0.04438,784.824409971,20758.6712339,-151.16101694,7.8152326042,31.7805440511,-39.5957766566,-784.404575568,782.067520533,2.33705503462,0
0.0444,784.84942752,19969.4312465,-664.390743795,6.23109641669,31.4406865635,-37.6717829817,0.126047950104,-786.994982009,786.868934058,0
0.04442,784.878500592,19151.5402363,-321.592875412,6.37169730966,29.8992070149,-36.2709043232,0.117637547938,782.1476422,-782.265279748,0
0.04444,784.854611296,19824.5291459,550.009042649,8.11906924243,29.9388387228,-38.0579079651,0.109098846856,782.114619728,-782.223718574,0
0.04446,784.830564232,20419.1828976,1052.78455387,9.08459524983,30.3647169702,-39.449312221,-784.424155777,782.081486251,2.34266952564,0
0.04448,784.818124324,20701.4944137,-240.660674051,6.31810219441,32.6520705698,-38.9701727652,-784.386446637,782.060005273,2.32644136317,0
0.0445,784.842404904,19933.1175685,-733.086959092,4.8247811656,32.25303386,-37.0778150261,0.137141262786,-786.989051289,786.851910026,0
0.04452,784.871838345,19108.3196094,-370.873466742,5.05609348118,30.6529354041,-35.7090288853,0.127984208975,782.140020689,-782.268004898,0
0.04454,784.849060684,19756.3875117,565.741969611,6.8940727473,30.6344880032,-37.5285607498,0.118702075686,782.108237606,-782.226939682,0
0.04456,784.827218571,20306.2203979,910.631172719,7.49552696178,31.2301376397,-38.7256646017,-784.408537671,782.077431725,2.33110594616,0
0.04458,784.813119307,20634.2448307,-328.629767953,4.82040447441,33.4600479376,-38.2804524119,-784.369913244,782.054408971,2.31550427285,0
0.0446,784.836709048,19886.0624784,-799.710126719,3.41834473564,33.0041352058,-36.4224799428,0.147928951611,-786.983834265,786.835905313,0
0.04462,784.866533609,19053.7550165,-418.389389965,3.74079918947,31.347725462,-35.08852465,0.138034630672,782.134344524,-782.272379154,0
0.04464,784.844977398,19674.8382165,582.355937986,5.66980115638,31.2735157692,-36.943316925,0.128018572424,782.1038854,-782.231903972,0
0.04466,784.824898681,20192.0495902,767.16850406,5.90767444519,32.0412134305,-37.9488878768,-784.39422314,782.07494034,2.31928280001,0
0.04468,784.809242828,20564.0089941,-416.574206211,3.3242940002,34.2160117267,-37.5403057274,-784.354776394,782.050453407,2.30432298712,0
0.0447,784.832179265,19835.3235073,-865.740595752,2.01385045125,33.7055567417,-35.7194071936,0.15845853066,-786.979296226,786.820837695,0
0.04472,784.862418089,18994.9008689,-465.593519598,2.42778628371,31.9951736274,-34.4229599101,0.147836935979,782.130319587,-782.278156523,0
0.04474,784.842166672,19586.9609405,598.381085793,4.44813457759,31.8675478804,-36.3156824578,0.137097065829,782.101242686,-782.238339752,0
0.04476,784.823380717,20083.8280064,621.566684745,4.32282446281,32.809599507,-37.1324239704,-784.380938996,782.073662765,2.30727623063,0
0.04478,784.80624849,20497.8959277,-505.332735834,1.83146723692,34.9316446839,-36.7631119216,-784.340739757,782.047766872,2.29297288433,0
0.0448,784.828560733,19787.9770871,-931.993307569,0.612904245457,34.3690090581,-34.9819133051,0.168780523219,-786.975307486,786.806526962,0
0.04482,784.85922986,18938.8266638,-513.274368872,1.1185697407,32.6070182104,-33.725587951,0.157442241561,782.127558994,-782.285001236,0
0.04484,784.840341055,19499.8476401,613.011321208,3.23049658716,32.42834929,-35.6588458757,0.145989262784,782.099897245,-782.245886508,0
0.04486,784.822349991,19988.6947176,473.661257229,2.74230843218,33.5470869308,-36.2893953639,-784.368318253,782.073159745,2.2951585075,0
0.04488,784.803799082,20442.9937067,-595.081361258,0.343166212521,35.6187624139,-35.9619286266,-784.327413255,782.045887792,2.28152546279,0
0.0449,784.825544599,19752.9670413,-937.740478193,-0.659005414979,34.9441647722,-34.2851593567,786.803552591,-786.97168336,0.168130768868,0
0.04492,784.856583843,18898.4295404,-328.857145799,0.289366301078,32.9575476889,-33.2469139892,0.163340906123,782.1255537,-782.288894606,0
0.04494,784.838617127,19425.1941273,858.359729143,2.49204219501,32.7307165359,-35.2227587304,0.151193370949,782.098841916,-782.250035287,0
0.04496,784.821064609,19916.7983195,555.756364876,1.64022315623,34.0289765256,-35.6691996829,-784.359112996,782.072565893,2.28654710276,0
0.04498,784.801603792,20407.685799,-452.350169546,-0.664219531591,36.051496223,-35.3872766916,-782.218017378,782.044402093,0.173615284932,0
0.045,784.823018012,19731.3314536,-770.953873131,-1.57370300378,35.3292405128,-33.7555375094,786.807524872,-786.968434044,0.160909171723,0
0.04502,784.854492667,18859.9520383,-143.630621765,-0.532826598207,33.2955458965,-32.7627192971,2.26914185113,782.124193506,-784.393335357,0
0.04504,784.837452325,19350.5135292,1104.80777783,1.76338138602,33.0216060002,-34.7849873854,0.156291122289,782.098411523,-782.254702646,0
0.04506,784.819979926,19857.1372629,639.229573733,0.548048336954,34.5017694239,-35.0498177615,-784.350203474,782.072214155,2.2779893191,0
0.04508,784.799626996,20382.5257882,-305.718238291,-1.65895572051,36.4761977912,-34.8172420722,-782.208943393,782.043151962,0.16579143093,0
0.0451,784.820714777,19719.0035053,-600.520236397,-2.47728715644,35.7094806805,-33.2321935233,786.811640758,-786.965415289,0.153774531065,0
0.04512,784.852617312,18830.1492006,44.0464658746,-1.34545879889,33.6319084478,-32.2864496483,2.27488682486,782.123017687,-784.397904512,0
0.04514,784.836484275,19282.4732993,1353.37772421,1.04575744113,33.3125408467,-34.3582982871,0.161333916221,782.098122245,-782.259456161,0
0.04516,784.818636901,19821.845307,616.915550593,-0.755483194842,35.0882174619,-34.3327342672,-782.239410562,782.071524308,0.167886254522,0
0.04518,784.797162797,20380.4190569,-265.097818625,-2.86802390698,37.018448406,-34.150424499,-782.197722601,782.041310599,0.156412002178,0
0.0452,784.817831696,19729.5959276,-535.325941072,-3.59484431065,36.2094920511,-32.6146477399,786.816845519,-786.961944536,0.145099016421,0
0.04522,784.850251003,18823.2516497,126.322783196,-2.37172463312,34.0902690506,-31.7185444178,2.28230995701,782.1211991,-784.403509057,0
0.04524,784.835211706,19240.0133289,1440.4754515,0.00173723098335,33.7842450648,-33.7859822959,-784.366291321,782.097352735,2.26893858629,0
0.04526,784.81650533,19810.4164544,701.220314058,-1.84067157452,35.5854479656,-33.7447763917,-782.229366897,782.069846374,0.159520523289,0
0.04528,784.794085723,20399.4073716,-118.284212979,-3.86207627797,37.475522671,-33.6134463942,-782.187389893,782.038633044,0.148756849837,0
0.0453,784.814405383,19759.727436,-363.639704777,-4.49799093848,36.6270035563,-32.1290126176,786.820022498,-786.958177605,0.138155107705,0
0.04532,784.847230821,18834.6890828,314.456150648,-3.18420299739,34.4688095511,-31.2846065536,2.2882650513,782.118455906,-784.406720957,0
0.04534,784.83297999,19211.1553906,1685.54830863,-0.720004076185,34.1242431947,-33.4042391184,-782.258750918,782.095329744,0.163421174394,0
0.04536,784.813449544,19817.3849208,911.169650558,-2.67278444372,35.9879268575,-33.3151424138,-782.220138152,782.066926363,0.153211789084,0
0.04538,784.790273976,20433.8534854,154.95235514,-4.60380457524,37.8405685856,-33.2367640112,-782.178044275,782.034879479,0.143164796464,0
0.0454,784.810319909,19803.63862,-65.3331415668,-5.14958251212,36.955215022,-31.8056325088,786.820836038,-786.954116287,0.133280249317,0
0.04542,784.843417531,18858.6258355,628.481185558,-3.74591301901,34.7607811841,-31.0148681646,2.29253345955,782.11453145,-784.407064909,0
0.04544,784.829168753,19238.6658143,1723.98307416,-1.87414722093,34.7215856855,-32.8474384658,-782.246182253,782.091315798,0.15486645545,0
0.04546,784.808494133,19871.9792644,1014.06878722,-3.736135669,36.5494869103,-32.8133512428,-782.207058185,782.061672108,0.145386077142,0
0.04548,784.784249062,20514.5870624,322.515800025,-5.57661794933,38.3669297549,-32.7903118067,-782.164523489,782.02845502,0.136068468606,0
0.0455,784.803899649,19893.6034887,128.140962064,-6.03212698292,37.4469848308,-31.4148578481,786.82128735,-786.948201004,0.126913653691,0
0.04552,784.840483085,18840.8375692,767.003875975,-4.65208449476,35.104942891,-30.4528583962,2.29878512543,782.112686244,-784.411471369,0
0.04554,784.826416166,19225.7887188,1698.78185865,-3.14495039533,35.2598698677,-32.1149194731,-782.234384229,782.089534385,0.144849844664,0
0.04556,784.804709048,19884.630964,1054.02415888,-4.91630650982,37.0547134849,-32.1384069753,-782.194846113,782.058735611,0.136110501647,0
0.04558,784.779500336,20551.822106,427.803441816,-6.66642792359,38.8396838532,-32.1732559298,-782.151961942,782.024427803,0.127534139393,0
0.0456,784.802729579,19832.6474704,296.100900748,-6.91830797269,37.660766627,-30.7424586534,786.825617094,-786.944737847,0.119120752808,0
0.04562,784.839753547,18762.2774526,946.488385211,-5.44870735678,35.2879220887,-29.8392147304,2.30368313571,782.114110028,-784.417793164,0
0.04564,784.825142645,19186.6932774,1606.61306207,-4.53401073631,35.7534912305,-31.2194804958,-782.2236973,782.090269952,0.133427348131,0
0.04566,784.802484558,19869.4734895,1027.73380127,-6.21497889086,37.5180065511,-31.3030276617,-782.183811796,782.058371553,0.125440243227,0
0.04568,784.776388011,20559.656669,467.542604048,-7.87500086044,39.2732346324,-31.3982337732,-782.140638999,782.023022835,0.117616163976,0
0.0457,784.799327649,19847.9749361,358.845327049,-8.03707994546,38.0651752706,-30.0280953251,786.829831066,-786.939786143,0.109955076348,0
0.04572,784.836854154,18759.9882017,1020.91666059,-6.47798221218,35.6637848975,-29.1858026839,2.310708824,782.112598381,-784.423307205,0
0.04574,784.821480121,19217.446597,1522.10461825,-5.92844432675,36.3285677722,-30.400123447,-782.210187225,782.08782883,0.122358394989,0
0.04576,784.7977139,19921.8774239,1010.20066287,-7.51957418671,38.0652324848,-30.5456582987,-782.169782032,782.054651612,0.115130419984,0
0.04578,784.770567932,20632.7643152,517.106116401,-9.09006200948,39.7931954577,-30.7031334483,-782.12614381,782.018078453,0.108065356654,0
0.0458,784.79316644,19927.5915389,432.023407771,-9.16292629995,38.5584811159,-29.395554815,786.831765619,-786.932928761,0.10116314207,0
0.04582,784.834073606,18740.7534798,1027.21985317,-7.62856803807,36.0174079066,-28.3888398675,2.31822986813,782.112034533,-784.430264401,0
0.04584,784.81757084,19243.6599393,1372.38797945,-7.44448203147,36.8840809209,-29.4395988895,-782.195920191,782.085944607,0.10997558374,0
0.04586,784.792733649,19968.0441915,928.181322787,-8.94617831393,38.5956182033,-29.6494398909,-782.155016832,782.051500525,0.103516307367,0
0.04588,784.76456986,20697.9381895,502.879909558,-10.427553072,40.2990388302,-29.8714857584,-782.110929067,782.013709404,0.0972196629456,0
0.0459,784.790906571,19888.8080414,468.234849344,-10.2981018805,38.813315596,-28.5152137151,786.8364558,-786.927541359,0.0910855587179,0
0.04592,784.832312194,18686.5059137,1071.30885321,-8.67553558976,36.2493761788,-27.5738405882,2.32462454722,782.113188275,-784.437812822,0
0.04594,784.814309295,19246.5093957,1263.6224071,-8.85774007879,37.3208466719,-28.4631065947,-782.183408526,782.085381694,0.0980268320894,0
0.04596,784.788633125,19988.4266353,887.432417947,-10.2709536193,39.010211576,-28.7392579578,-782.142219464,782.049877943,0.0923415212312,0
0.04598,784.759676836,20734.9141937,530.214589807,-11.6641818254,40.6920446089,-29.027862785,-782.09788787,782.011069465,0.086818404364,0
0.046,784.78579591,19930.2379946,515.987158961,-11.4469340022,39.1853402846,-27.7384062811,786.838949424,-786.920406785,0.0814573609874,0
0.04602,784.830390789,18636.4512463,1043.71659442,-9.85056421682,36.4873755723,-26.6368113553,2.33168968729,782.11476202,-784.446451707,0
0.04604,784.810403286,19265.6276296,1087.37938557,-10.3995084837,37.7663057276,-27.3667972441,-782.16956638,782.084729937,0.0848364433774,0
0.04606,784.78387022,20023.317961,779.927689977,-11.7247983265,39.4362059193,-27.7114075927,-782.128057364,782.048124318,0.0799330459313,0
0.04608,784.754098168,20784.6406762,491.48902475,-13.0304546212,41.0991572518,-28.0687026322,-782.083442274,782.008251035,0.075191239679,0
0.0461,784.784131925,19872.530749,517.726860839,-12.6124763448,39.3471278612,-26.7346515166,786.843922088,-786.914532963,0.0706108755061,0
0.04612,784.82918022,18565.7501384,1050.04155871,-10.9294989047,36.6319489035,-25.7024499991,2.33780722735,782.117500391,-784.455307618,0
0.04614,784.806803964,19275.3484622,949.449077878,-11.8461750332,38.1212268733,-26.2750518418,-782.15695912,782.084814736,0.0721443836824,0
0.04616,784.779590823,20046.3590658,711.012524125,-13.0846433895,39.7745969496,-26.6899535601,-782.115286787,782.047260236,0.068026550513,0
0.04618,784.749173384,20820.0720723,491.600679367,-14.3038448617,41.4215995262,-27.1177546647,-782.070538328,782.00646878,0.0640695486946,0
0.0462,784.779063216,19910.7097849,535.105013543,-13.7997926156,39.654225421,-25.8544328041,786.846325448,-786.906598649,0.0602732006409,0
0.04622,784.826444216,18541.5658613,932.793179614,-12.2584678945,36.8674873288,-24.6090194353,-782.180806605,782.119053848,0.061752757395,0
0.04624,784.801677048,19322.0565652,745.054404308,-13.4297781561,38.512900144,-25.0831219879,-782.141955822,782.083689103,0.0582667188677,0
0.04626,784.773712858,20104.5513359,576.344839175,-14.5821306439,40.1524190856,-25.5702884431,-782.100032275,782.045091486,0.0549407887211,0
0.04628,784.742573948,20888.821023,426.645019099,-15.7155976941,41.7861487819,-26.0705510894,-782.055057381,782.003282615,0.0517747667175,0
0.0463,784.776501857,19869.3173094,500.617202114,-15.0126979935,39.7790854321,-24.7663874389,786.850452916,-786.899221363,0.0487684469836,0
0.04632,784.821471124,18582.7758285,696.922813762,-13.8413912226,37.2080990839,-23.3667078628,-782.166215837,782.118589254,0.0476265829628,0
0.04634,784.796052024,19373.1772503,579.172515511,-14.92743827,38.8419860104,-23.9145477418,-782.127197068,782.082261521,0.0449355471342,0
0.04636,784.76746051,20164.6605472,480.415554682,-15.9949205319,40.4705549674,-24.4756344365,-782.085125298,782.042721729,0.042403569311,0
0.04638,784.735717653,20957.0003709,400.623871844,-17.0439128424,42.0939099491,-25.0499971084,-782.040020705,781.999990284,0.0400304211298,0
0.0464,784.769545693,19938.8525782,488.782212584,-16.2569530649,40.077079893,-23.8201268283,786.851208,-786.889023869,0.0378158686279,0
0.04642,784.817539215,18570.0517471,406.700012698,-15.4566584556,37.383235773,-21.926577318,-782.153331909,782.120982315,0.0323495941504,0
0.04644,784.791791993,19368.5387294,358.94118247,-16.4585158762,39.0087257954,-22.5502099192,-782.11444795,782.08398948,0.0304584700625,0
0.04646,784.762889641,20167.1947672,330.115134638,-17.4422162925,40.6294710196,-23.1872547278,-782.07252337,782.043798178,0.028725192033,0
0.04648,784.73085203,20965.7985081,320.18529468,-18.4078369369,42.2455746617,-23.8377377258,-782.027577138,782.000427634,0.0271495038087,0
0.0465,784.764635809,19949.089988,422.313199044,-17.5379297207,40.2220881827,-22.6841584619,786.853428041,-786.879159184,0.0257311435778,0
0.04652,784.813797092,18547.3399456,103.776559634,-17.0529355181,37.4652824303,-20.4123469115,-782.141198168,-2.38938813476,784.530586303,0
0.04654,784.789031869,19321.4859407,79.1304042157,-18.0285975487,39.0286297281,-21.0000321808,-782.103737898,782.088880725,0.0148571730863,0
0.04656,784.760103771,20125.497225,120.23804068,-18.9296730243,40.6446538605,-21.7149808379,-782.062224303,782.048297764,0.0139265389984,0
0.04658,784.728049358,20928.5571294,180.148223453,-19.813093135,42.2566052419,-22.4435121075,-782.017693032,782.004540937,0.0131520947969,0
0.0466,784.757594183,20026.7504892,293.779057765,-18.974928783,40.456567796,-21.4816390132,786.854743808,-786.867277359,0.0125335510882,0
0.04662,784.806200163,18639.5527373,-21.9797130751,-18.4083581148,37.6962956841,-19.2879375694,-782.125669059,-2.38492115434,784.510590213,0
0.04664,784.785154837,19302.6550071,-168.642520304,-19.5298347178,39.0297576076,-19.4999228913,-782.092349041,782.0924986,-0.000149559131671,0
0.04666,784.756239372,20109.5132601,-57.4211440117,-20.3497327542,40.6438906022,-20.2941578488,-782.051263421,782.051541296,-0.000277874525523,0
0.04668,784.724200761,20914.5314505,72.4795994769,-21.1524125028,42.2545146937,-21.1021021918,-782.007158292,782.007409843,-0.000251551553731,0
0.0467,784.753759473,20013.5349155,203.521021272,-20.2339553879,40.4537293949,-20.2197740058,786.857190039,-786.857119132,-7.09069104232e-05,0
0.04672,784.801843378,18640.8701574,-109.670071212,-19.5875315957,37.693275501,-18.1057439055,-782.115431508,-2.37899508514,784.494426593,0
0.04674,784.784381516,19203.0192451,-385.857749925,-20.8566062336,38.8001000795,-17.9434938467,-782.086090151,782.100655712,-0.0145655618616,0
0.04676,784.75592587,20010.3842385,-205.078940254,-21.5970798377,40.4156321533,-18.818552316,-782.045854476,782.059747114,-0.0138926375387,0
0.04678,784.724342196,20815.0370964,-5.7703046015,-22.3207851883,42.0282150595,-19.7074298714,-782.002589361,782.015656138,-0.0130667765189,0
0.0468,784.754013186,19914.3628636,142.090191522,-21.3238048752,40.2299452406,-18.9061403651,786.861774078,-786.849685756,-0.0120883224899,0
0.04682,784.799494664,18617.6197993,-262.327208306,-20.8265821908,37.586196909,-16.7596147178,-782.107422934,-2.37172904628,784.47915198,0
0.04684,784.785125996,19089.8335069,-674.420344692,-22.2446297955,38.4693572137,-16.2247274186,-782.081548227,782.111647739,-0.0300995117337,0
0.04686,784.75732394,19895.9075436,-424.085102246,-22.9070215302,40.089302975,-17.1822814462,-782.042334484,782.070958184,-0.028623700277,0
0.04688,784.726382315,20698.4079869,-155.39390219,-23.5531078266,41.7068537379,-18.1537459113,-782.000074674,782.027071483,-0.0269968094413,0
0.0469,784.752008588,19911.1071026,17.4508484873,-22.5924893175,40.1411366995,-17.5486473806,786.86566886,-786.840449651,-0.0252192095586,0
0.04692,784.796822571,18631.882599,-381.477805017,-22.0183354708,37.5029787137,-15.4846432431,-782.099208165,-2.36493809796,784.464146263,0
0.04694,784.784915396,19024.7208702,-935.15595389,-23.5870164361,38.165171735,-14.5781553006,-782.076146621,782.121190926,-0.0450443054524,0
0.04696,784.757714349,19827.0057495,-615.159225151,-24.1729538117,39.7922665065,-15.619312695,-782.037880413,782.080648619,-0.0427682053695,0
0.04698,784.727356911,20624.8673142,-277.009701746,-24.743059757,41.417513475,-16.6744537184,-781.996546211,782.036889241,-0.0403430299908,0
0.047,784.753152594,19836.6465688,-83.6793011531,-23.7069340572,39.8600328902,-16.1530988329,786.870979571,-786.833210395,-0.0377691759325,0
0.04702,784.794976941,18642.1027495,-566.749284098,-23.2849956632,37.3442738275,-14.059278163,-782.091822759,-2.35701774817,784.448840507,0
0.04704,784.783564139,19011.8490639,-1164.98692788,-24.8922177534,37.9019745004,-13.0097567479,-782.069585344,782.128997649,-0.0594123047306,0
0.04706,784.756883361,19807.8332583,-775.273086016,-25.4033831983,39.5389165451,-14.1355333471,-782.032164028,782.088503277,-0.0563392489743,0
0.04708,784.727024259,20598.5568102,-367.638941804,-25.8992019048,41.1745503742,-15.2753484704,-781.991647664,782.044766931,-0.0531192669066,0
0.0471,784.748811527,19920.800024,-138.567999227,-24.9028083324,39.8550604075,-14.9522520746,786.872593012,-786.822840231,-0.0497527810404,0
0.04712,784.789912819,18745.4884022,-612.61918784,-24.4073166502,37.3502942714,-12.9429776207,-782.08111693,-2.3514663477,784.432583278,0
0.04714,784.779902968,19054.3696515,-1360.76265151,-26.1686289733,37.6923358373,-11.5237068649,-782.06059031,782.13381492,-0.0732246101758,0
0.04716,784.753640551,19841.5287169,-901.332242736,-26.606755519,39.3417817313,-12.7350262141,-782.02389003,782.093248677,-0.0693586461776,0
0.04718,784.724172921,20622.6029195,-424.243378068,-27.0300302122,40.990450802,-13.9604205909,-781.984062682,782.04941073,-0.0653480477794,0
0.0472,784.746096987,19941.3801326,-170.924070724,-25.9615940922,39.6845355272,-13.7229414353,786.874319777,-786.813126514,-0.0611932629783,0
0.04722,784.786533042,18785.0731292,-635.809295134,-25.3945547113,37.1938738668,-11.7993191557,-782.073583064,-2.34496595339,784.418549018,0
0.04724,784.777667418,19044.5840339,-1538.61056248,-27.3120200129,37.323319917,-10.0112999044,-782.054482884,782.140986485,-0.0865036001102,0
0.04726,784.752133742,19820.6569815,-1010.1604258,-27.6791343779,38.9883718141,-11.3092374366,-782.018788377,782.100637861,-0.0818494842969,0
0.04728,784.723360744,20589.8395437,-464.339140058,-28.0319022237,40.6531710065,-12.6212687846,-781.979927544,782.056980711,-0.0770531668102,0
0.0473,784.745521461,19904.4376671,-187.281435294,-26.8934668372,39.3639094649,-12.4704426263,786.876800484,-786.804685364,-0.0721151206936,0
0.04732,784.782641943,18842.4866361,-725.845737382,-26.4841527767,37.0040284073,-10.5198756292,-782.065193203,-2.33761950849,784.402812712,0
0.04734,784.774233093,19064.84169,-1786.80479256,-28.5594065281,36.9236553532,-8.36424882577,-782.046809949,782.147785737,-0.100975788007,0
0.04736,784.749490535,19827.9791989,-1189.41299655,-28.8571114032,38.6071220345,-9.75001063301,-782.012161534,782.107697037,-0.0955355033734,0
0.04738,784.721468739,20583.4335723,-574.961688129,-29.1409853321,40.2908514822,-11.1498661507,-781.974301722,782.064257317,-0.0899555954574,0
0.0474,784.739810022,20003.889628,-248.605536757,-28.0477192207,39.2481259828,-11.2004067623,786.87628139,-786.792044828,-0.0842365618706,0
0.04742,784.776108689,18962.9105972,-773.942289582,-27.5703053106,36.9077372116,-9.33743189955,-782.053710642,-2.3312258339,784.384936476,0
0.04744,784.768231226,19128.4118834,-2102.94363204,-29.9189220181,36.5063722934,-6.58745027553,-782.03609692,782.152754278,-0.11665735813,0
0.04746,784.744320754,19876.727802,-1436.68052054,-30.1488654726,38.2110105669,-8.06214509601,-782.00251354,782.112947141,-0.110433601331,0
0.04748,784.717085496,20616.5809898,-753.694011676,-30.3655032751,39.9164178684,-9.55091459373,-781.965668057,782.069741,-0.104072942887,0
0.0475,784.735737239,20031.1226205,-399.845649119,-29.2055343858,38.8958877804,-9.69035339324,786.876236492,-786.778660587,-0.0975759044751,0
0.04752,784.77116946,19011.5491714,-911.578100165,-28.6619395131,36.5781988827,-7.91625936979,-782.044960934,-2.32247227965,784.367433214,0
0.04754,784.762160928,19181.6913816,-2351.42325317,-31.115399242,36.0294934332,-4.91409419159,-782.026428631,-2.3047179266,784.331146557,0
0.04756,784.73955439,19899.0669615,-1670.98560653,-31.3365953197,37.701410165,-6.36481484579,-781.994356529,782.119215431,-0.124858901745,0
0.04758,784.713327985,20621.0912459,-920.207290695,-31.4881718969,39.4314411434,-7.94326924731,-781.958722086,782.076446599,-0.117724512659,0
0.0476,784.732375913,20028.8529164,-539.293770457,-30.2636824913,38.4360403964,-8.17235790404,786.875866669,-786.765410047,-0.110456622384,0
0.04762,784.766996614,19030.2603488,-1037.004197,-29.6560975597,36.1439736997,-6.48787613916,-782.037988423,-2.31315923763,784.351147661,0
0.04764,784.756080455,19250.2031855,-2425.8296207,-32.0460802154,35.6213635209,-3.57528330519,-782.017735403,-2.29598322265,784.313718625,0
0.04766,784.735304967,19901.5316907,-1895.93427661,-32.4312997714,37.092896778,-4.66159700832,-781.98767615,782.126524663,-0.138848513121,0
0.04768,784.710280297,20603.5338347,-1078.12597133,-32.5200296588,38.8504447766,-6.33041511888,-781.953420091,782.084368163,-0.130948072045,0
0.0477,784.729798277,20003.6638332,-670.552736807,-31.2332409628,37.8830540032,-6.64981303899,786.875371893,-786.752454754,-0.122917139004,0
0.04772,784.763655979,19025.6112759,-1153.78908728,-30.5638954122,35.6194779758,-5.05558256238,-782.032731278,-2.30337529117,784.336106569,0
0.04774,784.750999621,19293.6770699,-2490.27370241,-32.8926415807,35.1258226119,-2.23318102993,-782.010899467,-2.28679500678,784.297694473,0
0.04776,784.731241534,19910.9270208,-2005.06438404,-33.3306685398,36.513279055,-3.18261051607,-781.982013963,782.132754252,-0.150740289365,0
0.04778,784.707357684,20590.1119885,-1121.10708222,-33.3590336095,38.3009479047,-4.94191429585,-781.949049943,782.091135539,-0.142085595858,0
0.0478,784.727319832,19981.0643595,-687.363220394,-32.012433824,37.3641594707,-5.35172564665,786.874194941,-786.7408914,-0.13330354022,0
0.04782,784.760560481,19022.2853452,-1155.74876991,-31.2838226369,35.1316554624,-3.84783282488,-782.028475256,-2.29489742996,784.323372686,0
0.04784,784.746535724,19335.8882584,-2438.68804824,-33.5538358999,34.6695263813,-1.11569048036,-782.005411079,-2.27892607291,784.284337152,0
0.04786,784.727736729,19906.7786702,-2110.02383575,-34.1607027328,35.8619445899,-1.70124185833,-781.977615659,782.139912962,-0.162297303561,0
0.04788,784.705132251,20561.0363727,-1160.75994851,-34.1309867576,37.6825176704,-3.55153091297,-781.946056896,782.098954174,-0.152897278459,0
0.0479,784.725590882,19941.9993236,-701.252330248,-32.7268653103,36.7791012821,-4.05223597182,786.873112857,-786.729739711,-0.143373145975,0
0.04792,784.758249244,19002.0337653,-1154.31324329,-31.9412851097,34.58042604,-2.63914092981,-782.025632855,-2.28609782342,784.311730678,0
0.04794,784.742975906,19359.4612616,-2382.2915844,-34.1547197624,34.1527222332,0.00199752921699,-782.001430863,-0.170753622666,782.172184485,0
0.04796,784.72465542,19909.6803265,-2097.55334447,-34.8145334033,35.2710406183,-0.456507215848,-781.974219716,782.146009846,-0.171790130078,0
0.04798,784.703205766,20536.2870944,-1083.99498307,-34.7292931843,37.1269988218,-2.39770563837,-781.943916473,782.10557441,-0.161657936921,0
0.048,784.724109374,19905.7375461,-599.26564927,-33.2702117943,36.2594223032,-2.98921050746,786.871749686,-786.720344681,-0.151405005678,0
0.04802,784.756321083,18983.2781936,-1036.65694013,-32.4302301785,34.0970315705,-1.66680139218,-782.02367694,-2.27881915342,784.302496094,0
0.04804,784.740132422,19382.0106798,-2206.94516712,-34.587988547,33.707871642,0.880116905412,-781.998645288,-0.164138772862,782.162784061,0
0.04806,784.722031818,19905.8576181,-2081.44427784,-35.4202317631,34.6376219422,0.782609819786,-781.971734716,784.252748913,-2.28101419651,0
0.04808,784.701813996,20502.9443851,-1002.29264516,-35.2795376944,36.5339021791,-1.2543644855,-781.942738964,782.112864829,-0.170125865194,0
0.0481,784.723190438,19860.0700233,-492.759107724,-33.7678550659,35.7048048741,-1.93694980782,786.87054588,-786.711391354,-0.159154525495,0
0.04812,784.754981226,18954.5919062,-913.997919602,-32.875836748,33.5813245611,-0.70548781209,-782.022687585,-2.27143405051,784.294121636,0
0.04814,784.737961363,19392.7234495,-2024.7960298,-34.9796847624,33.233929987,1.74575477548,-781.996885456,-0.15744087527,782.154326331,0
0.04816,784.719716394,19902.2449551,-2061.19934696,-35.9881488472,33.976299804,2.01184904245,-781.969886318,784.259886296,-2.289999978,0
0.04818,784.700783859,20467.6885018,-916.349617928,-35.7933131966,35.9165597241,-0.123246528238,-781.942226661,782.120576994,-0.17835033245,0
0.0482,784.722650939,19811.6753305,-382.411799657,-34.2314149613,35.1285165672,-0.897101605665,786.869442739,-786.702771173,-0.166671565945,0
0.04822,784.75060564,19018.8241012,-844.990988108,-33.5158716037,33.1611659671,0.35470563679,-782.017212618,-0.164032300832,782.181244919,0
0.04824,784.73237488,19494.5754786,-1895.13878693,-35.5684853248,32.857080323,2.71140500171,-781.990239218,-0.150728375853,782.140967594,0
0.04826,784.713255515,20002.2370658,-2093.42719278,-36.7551351688,33.4143132257,3.3408219419,-781.96240044,784.262880214,-2.30047977405,0
0.04828,784.69542376,20533.9041837,-885.969205718,-36.5109779924,35.397929912,1.11304807956,-781.935871387,784.223991506,-2.28812011892,0
0.0483,784.714108102,19963.4831896,-211.034238874,-34.9514344295,34.9432374582,0.00819697102521,786.863573604,-0.174675201563,-786.688898402,0
0.04832,784.745048351,19089.5604432,-526.002315147,-33.8891627499,32.9771660196,0.911996730871,-782.010708873,-0.160325845642,782.171034719,0
